chrom	position	freq	type	variants_included
2L	5050000	58.0910144927536	tum_freq	138
2L	5150000	48.6973142857143	normal_freq	175
2L	5150000	46.0932571428571	tum_freq	175
2L	5250000	54.4954771784233	normal_freq	241
2L	5250000	54.6597095435685	tum_freq	241
2L	5350000	63.4648351648352	normal_freq	273
2L	5350000	62.1318315018315	tum_freq	273
2L	5450000	66.0357207207207	normal_freq	444
2L	5450000	64.905945945946	tum_freq	444
2L	5550000	67.5406145251397	normal_freq	358
2L	5550000	69.2317597765363	tum_freq	358
2L	5650000	69.7705263157895	normal_freq	323
2L	5650000	68.3129721362229	tum_freq	323
2L	5750000	62.6196418732782	normal_freq	363
2L	5750000	61.2094214876033	tum_freq	363
2L	5850000	64.9564187327823	normal_freq	363
2L	5850000	65.8143801652893	tum_freq	363
2L	5950000	63.2269230769231	normal_freq	312
2L	5950000	63.5147756410256	tum_freq	312
2L	6050000	65.3528525641026	normal_freq	312
2L	6050000	66.3128205128205	tum_freq	312
2L	6150000	62.0604885057471	normal_freq	348
2L	6150000	62.3762643678161	tum_freq	348
2L	6250000	65.0053674832962	normal_freq	449
2L	6250000	65.0012917594655	tum_freq	449
2L	6350000	64.9604104477612	normal_freq	268
2L	6350000	66.9117164179104	tum_freq	268
2L	6450000	60.2184410646388	normal_freq	263
2L	6450000	60.0212547528517	tum_freq	263
2L	6550000	63.7806741573034	normal_freq	356
2L	6550000	63.7061516853933	tum_freq	356
2L	6650000	63.2253757225433	normal_freq	173
2L	6650000	64.2126589595375	tum_freq	173
2L	6750000	64.4782878411911	normal_freq	403
2L	6750000	64.5599255583127	tum_freq	403
2L	6850000	61.4934615384616	normal_freq	364
2L	6850000	59.728489010989	tum_freq	364
2L	6950000	59.9545714285714	normal_freq	245
2L	6950000	60.6804897959184	tum_freq	245
2L	7050000	64.9253863636363	normal_freq	440
2L	7050000	65.5602954545454	tum_freq	440
2L	7150000	60.5314699331849	normal_freq	449
2L	7150000	60.3327171492205	tum_freq	449
2L	7250000	66.1087657430731	normal_freq	397
2L	7250000	65.3592695214106	tum_freq	397
2L	7350000	66.6084473684211	normal_freq	380
2L	7350000	66.1240789473685	tum_freq	380
2L	7450000	61.7722687609076	normal_freq	573
2L	7450000	61.6553054101222	tum_freq	573
2L	7550000	68.7710778443114	normal_freq	501
2L	7550000	68.0595808383233	tum_freq	501
2L	7650000	62.2510948905109	normal_freq	411
2L	7650000	60.6466666666667	tum_freq	411
2L	7750000	53.5519018404908	normal_freq	326
2L	7750000	52.2748466257669	tum_freq	326
2L	7850000	60.4923834196891	normal_freq	386
2L	7850000	61.2461658031088	tum_freq	386
2L	7950000	74.7289434889435	normal_freq	407
2L	7950000	75.372628992629	tum_freq	407
2L	8050000	64.1030532212885	normal_freq	357
2L	8050000	65.0447058823529	tum_freq	357
2L	8150000	60.4232592592593	normal_freq	405
2L	8150000	59.7106419753086	tum_freq	405
2L	8250000	79.8237783375315	normal_freq	397
2L	8250000	80.225717884131	tum_freq	397
2L	8350000	63.0095634920635	normal_freq	504
2L	8350000	62.2551984126984	tum_freq	504
2L	8450000	67.6591701244813	normal_freq	241
2L	8450000	66.8076348547718	tum_freq	241
2L	8550000	54.7838571428571	normal_freq	280
2L	8550000	54.6662857142857	tum_freq	280
2L	8650000	47.5587804878049	normal_freq	205
2L	8650000	48.8760975609756	tum_freq	205
2L	8750000	48.0423076923077	normal_freq	520
2L	8750000	43.2268461538462	tum_freq	520
2L	8850000	48.1672336448598	normal_freq	535
2L	8850000	43.6686542056075	tum_freq	535
2L	8950000	63.1909140767825	normal_freq	547
2L	8950000	63.7474954296161	tum_freq	547
2L	9050000	63.3087686567164	normal_freq	536
2L	9050000	62.975802238806	tum_freq	536
2L	9150000	69.5109261186264	normal_freq	961
2L	9150000	69.2027575442248	tum_freq	961
2L	9250000	99.6112954545455	normal_freq	440
2L	9250000	99.6620227272728	tum_freq	440
2L	9350000	72.1871276595745	normal_freq	658
2L	9350000	71.2745592705167	tum_freq	658
2L	9450000	65.032972181552	normal_freq	683
2L	9450000	64.4011566617862	tum_freq	683
2L	9550000	58.8863972286374	normal_freq	433
2L	9550000	58.6786374133949	tum_freq	433
2L	9650000	59.866002994012	normal_freq	668
2L	9650000	60.6045658682635	tum_freq	668
2L	9750000	66.046804835924	normal_freq	579
2L	9750000	63.805664939551	tum_freq	579
2L	9850000	63.5529836065574	normal_freq	610
2L	9850000	64.2239344262296	tum_freq	610
2L	9950000	63.2140540540541	normal_freq	444
2L	9950000	61.6746171171172	tum_freq	444
2L	10050000	68.2586037735849	normal_freq	530
2L	10050000	68.1292075471698	tum_freq	530
2L	10150000	49.472972972973	normal_freq	74
2L	10150000	42.037027027027	tum_freq	74
2L	10350000	48.973615819209	normal_freq	177
2L	10350000	44.1565536723164	tum_freq	177
2L	10450000	54.3592750929368	normal_freq	538
2L	10450000	54.7158550185874	tum_freq	538
2L	10550000	53.0267692307692	normal_freq	455
2L	10550000	50.6779560439561	tum_freq	455
2L	10650000	64.4882246376812	normal_freq	552
2L	10650000	64.1191847826087	tum_freq	552
2L	10750000	58.926245210728	normal_freq	522
2L	10750000	59.771091954023	tum_freq	522
2L	10850000	64.3079738562092	normal_freq	459
2L	10850000	63.1981045751634	tum_freq	459
2L	10950000	63.9589342403628	normal_freq	441
2L	10950000	62.8368027210884	tum_freq	441
2L	11050000	55.8374365482233	normal_freq	394
2L	11050000	53.4467005076142	tum_freq	394
2L	11150000	57.5120765027323	normal_freq	366
2L	11150000	56.7804918032787	tum_freq	366
2L	11250000	67.9692512077295	normal_freq	414
2L	11250000	68.3629710144927	tum_freq	414
2L	11350000	71.9204737732657	normal_freq	591
2L	11350000	72.3409644670051	tum_freq	591
2L	11450000	68.8224017467249	normal_freq	687
2L	11450000	68.6845997088793	tum_freq	687
2L	11550000	66.1895261845387	normal_freq	401
2L	11550000	66.2707730673317	tum_freq	401
2L	11650000	54.5844124168514	normal_freq	451
2L	11650000	52.8419290465632	tum_freq	451
2L	11750000	69.3910588235294	normal_freq	425
2L	11750000	68.6517176470588	tum_freq	425
2L	11850000	61.2345922746781	normal_freq	466
2L	11850000	61.1309012875537	tum_freq	466
2L	11950000	62.0664365671642	normal_freq	536
2L	11950000	62.3088619402985	tum_freq	536
2L	12050000	57.4385285285285	normal_freq	333
2L	12050000	53.3168168168168	tum_freq	333
2L	12150000	67.9116071428571	normal_freq	728
2L	12150000	67.1848626373627	tum_freq	728
2L	12250000	65.884761904762	normal_freq	630
2L	12250000	65.511634920635	tum_freq	630
2L	12350000	69.9558607350097	normal_freq	517
2L	12350000	69.2714506769826	tum_freq	517
2L	12450000	63.9975354107649	normal_freq	706
2L	12450000	63.3403541076487	tum_freq	706
2L	12550000	72.9101213960547	normal_freq	659
2L	12550000	72.6126403641881	tum_freq	659
2L	12650000	65.3902469135802	normal_freq	486
2L	12650000	64.446378600823	tum_freq	486
2L	12750000	66.7241061452514	normal_freq	358
2L	12750000	66.4834916201117	tum_freq	358
2L	12850000	70.7471103896104	normal_freq	308
2L	12850000	70.4865259740259	tum_freq	308
2L	12950000	66.5641573033708	normal_freq	267
2L	12950000	67.0101123595506	tum_freq	267
2L	13050000	61.0659868421052	normal_freq	304
2L	13050000	60.4395394736842	tum_freq	304
2L	13150000	67.6081622911695	normal_freq	419
2L	13150000	67.551861575179	tum_freq	419
2L	13250000	63.9439111111111	normal_freq	450
2L	13250000	61.8052666666667	tum_freq	450
2L	13350000	59.9100847457628	normal_freq	354
2L	13350000	61.7570056497175	tum_freq	354
2L	13450000	63.7505179282869	normal_freq	251
2L	13450000	64.9526294820717	tum_freq	251
2L	13550000	64.7524251497006	normal_freq	334
2L	13550000	65.442125748503	tum_freq	334
2L	13650000	62.9033950617284	normal_freq	486
2L	13650000	65.2017695473251	tum_freq	486
2L	13750000	66.873038961039	normal_freq	385
2L	13750000	64.3364155844156	tum_freq	385
2L	13850000	60.0220558375634	normal_freq	394
2L	13850000	58.1021827411167	tum_freq	394
2L	13950000	67.7241471048513	normal_freq	639
2L	13950000	68.3510954616589	tum_freq	639
2L	14050000	68.2672602739726	normal_freq	511
2L	14050000	65.8429745596869	tum_freq	511
2L	14150000	66.1642739726028	normal_freq	365
2L	14150000	65.7129863013699	tum_freq	365
2L	14250000	72.8083833718245	normal_freq	433
2L	14250000	72.3869976905312	tum_freq	433
2L	14350000	60.6990466101695	normal_freq	472
2L	14350000	59.7354025423729	tum_freq	472
2L	14450000	66.6413824884793	normal_freq	434
2L	14450000	67.0810829493088	tum_freq	434
2L	14550000	76.4295789473684	normal_freq	285
2L	14550000	74.3080350877193	tum_freq	285
2L	14650000	72.3938214285714	normal_freq	280
2L	14650000	71.8818928571428	tum_freq	280
2L	14750000	61.0009421841541	normal_freq	467
2L	14750000	60.3183940042827	tum_freq	467
2L	14850000	75.8898	normal_freq	400
2L	14850000	74.88335	tum_freq	400
2L	14950000	71.3236294416244	normal_freq	394
2L	14950000	70.8402284263959	tum_freq	394
2L	15050000	65.1562128325509	normal_freq	639
2L	15050000	64.8801564945227	tum_freq	639
2L	15150000	58.4115371329879	normal_freq	579
2L	15150000	59.1055958549223	tum_freq	579
2L	15250000	76.3748444444445	normal_freq	450
2L	15250000	77.7748666666667	tum_freq	450
2L	15350000	54.6399307958478	normal_freq	289
2L	15350000	57.5886505190311	tum_freq	289
2L	15450000	55.8107857142857	normal_freq	280
2L	15450000	54.4911071428572	tum_freq	280
2L	15550000	66.1134556574923	normal_freq	327
2L	15550000	66.8379816513762	tum_freq	327
2L	15650000	61.1213793103448	normal_freq	348
2L	15650000	63.2272701149425	tum_freq	348
2L	15750000	59.9525231910946	normal_freq	539
2L	15750000	58.4216697588126	tum_freq	539
2L	15850000	60.7792751235585	normal_freq	607
2L	15850000	60.9754695222405	tum_freq	607
2L	15950000	70.4450000000001	normal_freq	322
2L	15950000	70.0269565217392	tum_freq	322
2L	16050000	67.3928699551569	normal_freq	446
2L	16050000	67.0634080717489	tum_freq	446
2L	16150000	66.1487422680412	normal_freq	485
2L	16150000	68.3814845360824	tum_freq	485
2L	16250000	72.2183196721311	normal_freq	244
2L	16250000	72.5652049180328	tum_freq	244
2L	16350000	72.3820812182741	normal_freq	591
2L	16350000	71.1222673434856	tum_freq	591
2L	16450000	61.0772413793103	normal_freq	522
2L	16450000	61.9864942528735	tum_freq	522
2L	16550000	59.1167808219178	normal_freq	584
2L	16550000	61.0977739726027	tum_freq	584
2L	16650000	60.2937064220183	normal_freq	545
2L	16650000	57.0716880733945	tum_freq	545
2L	16750000	62.6140458015268	normal_freq	524
2L	16750000	60.976106870229	tum_freq	524
2L	16850000	65.0722371967655	normal_freq	371
2L	16850000	66.1804582210243	tum_freq	371
2L	16950000	61.3657419354839	normal_freq	310
2L	16950000	62.3006129032258	tum_freq	310
2L	17050000	58.199539170507	normal_freq	434
2L	17050000	56.8476958525346	tum_freq	434
2L	17150000	55.4198928571428	normal_freq	280
2L	17150000	54.5558571428572	tum_freq	280
2L	17250000	68.1235172413793	normal_freq	435
2L	17250000	67.9785977011494	tum_freq	435
2L	17350000	60.2125034965035	normal_freq	715
2L	17350000	57.8837762237762	tum_freq	715
2L	17450000	63.2590663900415	normal_freq	482
2L	17450000	62.2739626556016	tum_freq	482
2L	17550000	67.931556122449	normal_freq	392
2L	17550000	67.9870408163266	tum_freq	392
2L	17650000	56.9323918575063	normal_freq	393
2L	17650000	55.3156488549619	tum_freq	393
2L	17750000	60.599263803681	normal_freq	489
2L	17750000	62.7509202453989	tum_freq	489
2L	17850000	64.9604938271605	normal_freq	243
2L	17850000	65.5506172839506	tum_freq	243
2L	17950000	62.6542657342657	normal_freq	286
2L	17950000	63.6870979020979	tum_freq	286
2L	18050000	63.2787384615385	normal_freq	325
2L	18050000	61.7256615384616	tum_freq	325
2L	18150000	56.3437176470588	normal_freq	425
2L	18150000	55.7067764705882	tum_freq	425
2L	18250000	60.4949234135667	normal_freq	457
2L	18250000	60.0520131291029	tum_freq	457
2L	18350000	55.3511197916666	normal_freq	384
2L	18350000	51.4598177083334	tum_freq	384
2L	18450000	57.958031496063	normal_freq	381
2L	18450000	56.9509973753281	tum_freq	381
2L	18550000	63.2381643835616	normal_freq	365
2L	18550000	62.9643561643835	tum_freq	365
2L	18650000	62.8127889447236	normal_freq	398
2L	18650000	63.2833165829145	tum_freq	398
2L	18750000	62.6853818181818	normal_freq	275
2L	18750000	62.2405818181818	tum_freq	275
2L	18850000	70.9663063063063	normal_freq	333
2L	18850000	68.0311111111112	tum_freq	333
2L	18950000	64.4111235955057	normal_freq	356
2L	18950000	63.1769382022472	tum_freq	356
2L	19050000	64.38896373057	normal_freq	193
2L	19050000	63.6202590673575	tum_freq	193
2L	19150000	62.34049689441	normal_freq	322
2L	19150000	62.4401242236025	tum_freq	322
2L	19250000	69.6436056338028	normal_freq	355
2L	19250000	70.0518028169014	tum_freq	355
2L	19350000	73.9345150501672	normal_freq	299
2L	19350000	72.370635451505	tum_freq	299
2L	19450000	61.8460337552743	normal_freq	237
2L	19450000	60.914641350211	tum_freq	237
2L	19550000	65.2850862068966	normal_freq	116
2L	19550000	65.1946551724138	tum_freq	116
2L	19650000	62.3066539923954	normal_freq	263
2L	19650000	61.1395817490494	tum_freq	263
2L	19750000	63.4882706766917	normal_freq	266
2L	19750000	63.1054887218045	tum_freq	266
2L	19850000	63.7382845188285	normal_freq	478
2L	19850000	64.3865062761506	tum_freq	478
2L	19950000	57.0390909090909	normal_freq	418
2L	19950000	57.6187799043063	tum_freq	418
2L	20050000	56.0945901639344	normal_freq	305
2L	20050000	55.711737704918	tum_freq	305
2L	20150000	57.4542585551331	normal_freq	263
2L	20150000	58.5250190114068	tum_freq	263
2L	20250000	60.1298455598456	normal_freq	259
2L	20250000	60.1769498069498	tum_freq	259
2L	20350000	62.7022310756972	normal_freq	251
2L	20350000	63.5585657370518	tum_freq	251
2L	20450000	63.9622627737226	normal_freq	274
2L	20450000	62.4916423357664	tum_freq	274
2L	20550000	64.6199645390071	normal_freq	282
2L	20550000	65.126914893617	tum_freq	282
2L	20650000	69.6433910034602	normal_freq	289
2L	20650000	68.6816955017301	tum_freq	289
2L	20750000	63.6401604278075	normal_freq	187
2L	20750000	64.4194117647059	tum_freq	187
2L	20850000	62.2719061583577	normal_freq	341
2L	20850000	63.5875953079179	tum_freq	341
2L	20950000	62.7268571428571	normal_freq	245
2L	20950000	61.2751020408164	tum_freq	245
2L	21050000	60.513488372093	normal_freq	172
2L	21050000	58.9846511627907	tum_freq	172
2L	21150000	58.3431578947368	normal_freq	133
2L	21150000	58.0158646616541	tum_freq	133
2L	21250000	64.1707272727272	normal_freq	165
2L	21250000	64.4092727272727	tum_freq	165
2L	21350000	57.3939207048458	normal_freq	227
2L	21350000	56.2845374449339	tum_freq	227
2L	21450000	42.2722222222222	normal_freq	27
2L	21450000	41.3155555555555	tum_freq	27
2L	21550000	45.2507142857143	normal_freq	28
2L	21550000	47.8042857142857	tum_freq	28
2L	21650000	59.0397368421053	normal_freq	38
2L	21650000	60.561052631579	tum_freq	38
2L	21750000	67.6737	normal_freq	200
2L	21750000	67.35195	tum_freq	200
2L	21850000	72.6270810810811	normal_freq	185
2L	21850000	72.9125945945946	tum_freq	185
2L	21950000	70.9665	normal_freq	220
2L	21950000	71.1328636363636	tum_freq	220
2L	22050000	64.7784228187919	normal_freq	298
2L	22050000	65.4257382550335	tum_freq	298
2L	22150000	58.4420890410959	normal_freq	292
2L	22150000	57.99	tum_freq	292
2L	22250000	47.0033149171271	normal_freq	181
2L	22250000	46.6467955801105	tum_freq	181
2L	22350000	50.0011464968153	normal_freq	157
2L	22350000	47.7231847133758	tum_freq	157
2L	22450000	38.0340425531915	normal_freq	47
2L	22450000	43.9640425531915	tum_freq	47
2L	22550000	48.694188034188	normal_freq	117
2L	22550000	52.3800854700855	tum_freq	117
2L	22650000	53.8297435897436	normal_freq	39
2L	22650000	60.2225641025641	tum_freq	39
2L	22750000	62.5146666666667	normal_freq	45
2L	22750000	61.236	tum_freq	45
2L	22950000	49.4928	normal_freq	50
2L	22950000	49.3836	tum_freq	50
2L	23050000	50.3831794871795	normal_freq	195
2L	23050000	52.7848205128205	tum_freq	195
2L	23150000	44.6048	normal_freq	125
2L	23150000	45.70496	tum_freq	125
2L	23250000	70.8524358974359	normal_freq	78
2L	23250000	71.2716666666666	tum_freq	78
2L	23350000	39.6987096774194	normal_freq	124
2L	23350000	40.5741129032258	tum_freq	124
2L	23450000	34.153488372093	normal_freq	86
2L	23450000	37.2791860465116	tum_freq	86
2L	23550000	30.6448	normal_freq	25
2L	23550000	35.3532	tum_freq	25
2R	50000	31.2821568627451	normal_freq	51
2R	50000	35.9388235294118	tum_freq	51
2R	150000	25.6232	normal_freq	25
2R	150000	34.6152	tum_freq	25
2R	450000	28.8541538461538	normal_freq	65
2R	450000	29.8958461538462	tum_freq	65
2R	550000	39.3948484848485	normal_freq	33
2R	550000	38.8093939393939	tum_freq	33
2R	750000	43.6701923076923	normal_freq	52
2R	750000	53.2409615384615	tum_freq	52
2R	950000	43.9605405405405	normal_freq	37
2R	950000	44.1086486486486	tum_freq	37
2R	1050000	39.58075	normal_freq	40
2R	1050000	40.837	tum_freq	40
2R	1150000	37.8238888888889	normal_freq	36
2R	1150000	42.4802777777778	tum_freq	36
2R	1250000	42.1392857142857	normal_freq	28
2R	1250000	47.7853571428572	tum_freq	28
2R	1350000	33.1903726708075	normal_freq	161
2R	1350000	33.4509937888199	tum_freq	161
2R	1450000	36.1891489361702	normal_freq	47
2R	1450000	35.4453191489362	tum_freq	47
2R	1550000	34.4116129032258	normal_freq	62
2R	1550000	32.3220967741935	tum_freq	62
2R	1650000	41.4789361702127	normal_freq	47
2R	1650000	43.6678723404255	tum_freq	47
2R	1850000	35.9962626262626	normal_freq	99
2R	1850000	36.5470707070707	tum_freq	99
2R	1950000	40.0079166666667	normal_freq	24
2R	1950000	35.57375	tum_freq	24
2R	2050000	37.8254545454545	normal_freq	33
2R	2050000	40.2345454545455	tum_freq	33
2R	2150000	41.810652173913	normal_freq	46
2R	2150000	41.6886956521739	tum_freq	46
2R	2250000	45.9178787878788	normal_freq	33
2R	2250000	46.1039393939394	tum_freq	33
2R	2550000	38.4415294117647	normal_freq	85
2R	2550000	39.1164705882353	tum_freq	85
2R	2650000	38.2270833333333	normal_freq	48
2R	2650000	38.6708333333333	tum_freq	48
2R	2750000	37.3424742268041	normal_freq	97
2R	2750000	36.2641237113402	tum_freq	97
2R	2850000	55.1328947368421	normal_freq	38
2R	2850000	58.3697368421053	tum_freq	38
2R	2950000	46.8824444444445	normal_freq	45
2R	2950000	46.8546666666667	tum_freq	45
2R	3050000	46.293125	normal_freq	48
2R	3050000	48.509375	tum_freq	48
2R	3150000	35.7776237623763	normal_freq	101
2R	3150000	38.0040594059406	tum_freq	101
2R	3250000	36.8516	normal_freq	50
2R	3250000	39.1846	tum_freq	50
2R	3550000	39.8526086956522	normal_freq	46
2R	3550000	41.4628260869565	tum_freq	46
2R	3650000	41.8653846153846	normal_freq	26
2R	3650000	43.305	tum_freq	26
2R	3750000	54.9731818181818	normal_freq	22
2R	3750000	52.3268181818182	tum_freq	22
2R	3850000	40.6780555555556	normal_freq	36
2R	3850000	39.3933333333333	tum_freq	36
2R	3950000	52.5288372093023	normal_freq	43
2R	3950000	50.1874418604651	tum_freq	43
2R	4050000	51.8775675675676	normal_freq	37
2R	4050000	50.1678378378378	tum_freq	37
2R	4150000	37.4292024539877	normal_freq	163
2R	4150000	40.8057055214724	tum_freq	163
2R	4250000	51.0651219512195	normal_freq	123
2R	4250000	52.1507317073171	tum_freq	123
2R	4350000	42.8542105263158	normal_freq	38
2R	4350000	47.115	tum_freq	38
2R	4450000	44.1091666666667	normal_freq	36
2R	4450000	43.1044444444444	tum_freq	36
2R	4550000	42.2553703703704	normal_freq	216
2R	4550000	47.2417592592593	tum_freq	216
2R	4650000	53.7501156069364	normal_freq	173
2R	4650000	53.4297109826589	tum_freq	173
2R	4750000	57.34875	normal_freq	192
2R	4750000	59.1491666666666	tum_freq	192
2R	4850000	46.103734439834	normal_freq	241
2R	4850000	48.6784647302905	tum_freq	241
2R	4950000	48.1673303167421	normal_freq	221
2R	4950000	46.6466968325792	tum_freq	221
2R	5050000	64.1457209302325	normal_freq	215
2R	5050000	64.7565581395349	tum_freq	215
2R	5150000	60.6053903345725	normal_freq	269
2R	5150000	62.1733828996283	tum_freq	269
2R	5250000	93.2327659574468	normal_freq	94
2R	5250000	92.6017021276596	tum_freq	94
2R	5350000	75.0682474226804	normal_freq	194
2R	5350000	75.1695360824743	tum_freq	194
2R	5450000	56.8084579439252	normal_freq	214
2R	5450000	56.8690186915888	tum_freq	214
2R	5550000	78.6207575757576	normal_freq	132
2R	5550000	79.2553787878788	tum_freq	132
2R	5650000	85.2121276595744	normal_freq	141
2R	5650000	82.7839716312057	tum_freq	141
2R	5750000	97.0152450980392	normal_freq	204
2R	5750000	97.1701960784314	tum_freq	204
2R	5850000	99.8568421052632	normal_freq	114
2R	5850000	99.8325438596491	tum_freq	114
2R	5950000	100.00015625	normal_freq	64
2R	5950000	99.84390625	tum_freq	64
2R	6050000	99.7886538461538	normal_freq	52
2R	6050000	99.92	tum_freq	52
2R	6150000	98.6713294797688	normal_freq	173
2R	6150000	98.412774566474	tum_freq	173
2R	6250000	80.4940780141844	normal_freq	282
2R	6250000	81.3730496453901	tum_freq	282
2R	6350000	51.9989156626506	normal_freq	83
2R	6350000	54.1796385542169	tum_freq	83
2R	6450000	75.1116279069768	normal_freq	86
2R	6450000	74.7427906976744	tum_freq	86
2R	6550000	98.3452380952381	normal_freq	147
2R	6550000	98.1579591836735	tum_freq	147
2R	6650000	87.0744871794872	normal_freq	78
2R	6650000	87.1365384615385	tum_freq	78
2R	6750000	76.1609420289855	normal_freq	138
2R	6750000	76.9089130434783	tum_freq	138
2R	6850000	74.02546875	normal_freq	128
2R	6850000	73.4396875	tum_freq	128
2R	6950000	64.5403092783505	normal_freq	97
2R	6950000	62.4314432989691	tum_freq	97
2R	7050000	59.6557711442786	normal_freq	201
2R	7050000	58.5943781094527	tum_freq	201
2R	7150000	63.0747107438017	normal_freq	121
2R	7150000	63.1000826446281	tum_freq	121
2R	7250000	68.4758536585366	normal_freq	41
2R	7250000	67.039756097561	tum_freq	41
2R	7350000	55.5071052631579	normal_freq	152
2R	7350000	56.3196052631579	tum_freq	152
2R	7450000	58.5335031847134	normal_freq	157
2R	7450000	57.5395541401274	tum_freq	157
2R	7550000	58.0459602649007	normal_freq	151
2R	7550000	57.8831125827815	tum_freq	151
2R	7650000	59.3014574898786	normal_freq	247
2R	7650000	59.2136032388664	tum_freq	247
2R	7750000	62.329958506224	normal_freq	241
2R	7750000	63.24377593361	tum_freq	241
2R	7850000	61.4942857142857	normal_freq	133
2R	7850000	61.9957894736842	tum_freq	133
2R	7950000	60.5488157894737	normal_freq	152
2R	7950000	60.2981578947368	tum_freq	152
2R	8050000	60.7608426966292	normal_freq	178
2R	8050000	61.8870224719101	tum_freq	178
2R	8150000	65.0166521739131	normal_freq	230
2R	8150000	66.2724347826087	tum_freq	230
2R	8250000	64.7874561403509	normal_freq	228
2R	8250000	65.8235964912281	tum_freq	228
