chrom	position	freq	type	variants_included
2L	3250000	64.8495551257254	tum_freq	1034
2L	3350000	77.2441576086956	normal_freq	1104
2L	3350000	77.3207518115942	tum_freq	1104
2L	3450000	63.5057607739665	normal_freq	1137
2L	3450000	63.9787598944591	tum_freq	1137
2L	3550000	62.799820971867	normal_freq	1173
2L	3550000	62.4354901960784	tum_freq	1173
2L	3650000	69.7043986543313	normal_freq	1189
2L	3650000	70.3334819175778	tum_freq	1189
2L	3750000	71.3883423618635	normal_freq	923
2L	3750000	71.2521993499458	tum_freq	923
2L	3850000	63.6595409540953	normal_freq	1111
2L	3850000	63.6892439243926	tum_freq	1111
2L	3950000	61.8488303477345	normal_freq	949
2L	3950000	61.9816543730243	tum_freq	949
2L	4050000	66.8268598524763	normal_freq	949
2L	4050000	66.5784510010537	tum_freq	949
2L	4150000	65.8605745062836	normal_freq	1114
2L	4150000	66.1186894075404	tum_freq	1114
2L	4250000	66.8911798839458	normal_freq	1034
2L	4250000	66.1987040618956	tum_freq	1034
2L	4350000	67.0440134228188	normal_freq	745
2L	4350000	66.4155033557047	tum_freq	745
2L	4450000	56.0555074424898	normal_freq	739
2L	4450000	55.7800811907984	tum_freq	739
2L	4550000	52.2063259668508	normal_freq	362
2L	4550000	51.8186187845304	tum_freq	362
2L	4650000	65.2322063492063	normal_freq	630
2L	4650000	66.6307777777778	tum_freq	630
2L	4750000	60.4334057341441	normal_freq	1151
2L	4750000	60.9358992180712	tum_freq	1151
2L	4850000	61.3168008705114	normal_freq	919
2L	4850000	61.5501523394995	tum_freq	919
2L	4950000	62.219407496977	normal_freq	827
2L	4950000	62.4419347037485	tum_freq	827
2L	5050000	58.3905656108597	normal_freq	442
2L	5050000	58.2529864253394	tum_freq	442
2L	5150000	49.3429113924051	normal_freq	395
2L	5150000	47.469417721519	tum_freq	395
2L	5250000	55.5790842490842	normal_freq	546
2L	5250000	55.9017032967033	tum_freq	546
2L	5350000	65.9791381872214	normal_freq	673
2L	5350000	65.539955423477	tum_freq	673
2L	5450000	65.6074040404041	normal_freq	990
2L	5450000	66.0475454545455	tum_freq	990
2L	5550000	67.0771729490023	normal_freq	902
2L	5550000	67.0499223946784	tum_freq	902
2L	5650000	66.3026598465473	normal_freq	782
2L	5650000	65.8246419437341	tum_freq	782
2L	5750000	64.1085765983112	normal_freq	829
2L	5750000	63.9310977080821	tum_freq	829
2L	5850000	65.9592069392813	normal_freq	807
2L	5850000	65.4722676579925	tum_freq	807
2L	5950000	67.9974850299402	normal_freq	835
2L	5950000	67.862371257485	tum_freq	835
2L	6050000	69.3405913978494	normal_freq	930
2L	6050000	68.9512258064516	tum_freq	930
2L	6150000	64.6296411251213	normal_freq	1031
2L	6150000	64.4762948593598	tum_freq	1031
2L	6250000	64.6289549376797	normal_freq	1043
2L	6250000	64.6581208053691	tum_freq	1043
2L	6350000	62.8883114035087	normal_freq	912
2L	6350000	62.6698135964912	tum_freq	912
2L	6450000	62.2625949367088	normal_freq	790
2L	6450000	61.1787088607595	tum_freq	790
2L	6550000	65.2452583586627	normal_freq	987
2L	6550000	65.4836575481257	tum_freq	987
2L	6650000	62.1090263691684	normal_freq	493
2L	6650000	63.366490872211	tum_freq	493
2L	6750000	64.9167272727272	normal_freq	1100
2L	6750000	65.1614636363636	tum_freq	1100
2L	6850000	59.6802097130243	normal_freq	906
2L	6850000	59.7055518763797	tum_freq	906
2L	6950000	62.6636327608982	normal_freq	757
2L	6950000	62.3969352708058	tum_freq	757
2L	7050000	65.6504747162023	normal_freq	969
2L	7050000	66.1228586171311	tum_freq	969
2L	7150000	64.5062831858407	normal_freq	904
2L	7150000	65.0817367256638	tum_freq	904
2L	7250000	67.9119792865363	normal_freq	869
2L	7250000	67.9756616800921	tum_freq	869
2L	7350000	69.8376179775281	normal_freq	890
2L	7350000	69.8977415730337	tum_freq	890
2L	7450000	62.0540399652475	normal_freq	1151
2L	7450000	61.8475499565594	tum_freq	1151
2L	7550000	69.2716322517207	normal_freq	1017
2L	7550000	70.0906686332351	tum_freq	1017
2L	7650000	63.793461928934	normal_freq	985
2L	7650000	63.9908020304569	tum_freq	985
2L	7750000	55.8252807881774	normal_freq	1015
2L	7750000	56.4086699507389	tum_freq	1015
2L	7850000	62.9847790802524	normal_freq	1109
2L	7850000	63.4001082055906	tum_freq	1109
2L	7950000	76.7871989528795	normal_freq	764
2L	7950000	77.0514528795811	tum_freq	764
2L	8050000	93.4440290620872	normal_freq	757
2L	8050000	93.2908322324967	tum_freq	757
2L	8150000	99.2458584070796	normal_freq	565
2L	8150000	99.2596283185841	tum_freq	565
2L	8250000	81.0148310139165	normal_freq	1006
2L	8250000	80.6541550695825	tum_freq	1006
2L	8350000	63.583399840383	normal_freq	1253
2L	8350000	62.8885714285714	tum_freq	1253
2L	8450000	77.762427184466	normal_freq	515
2L	8450000	78.0868349514563	tum_freq	515
2L	8550000	72.8912804878049	normal_freq	328
2L	8550000	72.9557317073171	tum_freq	328
2L	8650000	47.8783498349835	normal_freq	303
2L	8650000	48.6051815181518	tum_freq	303
2L	8750000	49.0302303523035	normal_freq	738
2L	8750000	47.335677506775	tum_freq	738
2L	8850000	48.548820861678	normal_freq	882
2L	8850000	48.8818367346939	tum_freq	882
2L	8950000	66.1583217592593	normal_freq	864
2L	8950000	66.9185995370369	tum_freq	864
2L	9050000	62.0191903409091	normal_freq	704
2L	9050000	61.3920596590909	tum_freq	704
2L	9150000	72.8502481751825	normal_freq	1370
2L	9150000	72.3523284671533	tum_freq	1370
2L	9250000	99.9209345794392	normal_freq	749
2L	9250000	99.9257810413885	tum_freq	749
2L	9350000	75.0183175150992	normal_freq	1159
2L	9350000	74.6256169111302	tum_freq	1159
2L	9450000	67.4117951042612	normal_freq	1103
2L	9450000	67.026826835902	tum_freq	1103
2L	9550000	63.4333066361556	normal_freq	874
2L	9550000	62.6294508009153	tum_freq	874
2L	9650000	57.8370410958903	normal_freq	1095
2L	9650000	58.0440639269406	tum_freq	1095
2L	9750000	67.4271957156768	normal_freq	1027
2L	9750000	67.7649074975657	tum_freq	1027
2L	9850000	62.2051384083045	normal_freq	1156
2L	9850000	62.8614359861591	tum_freq	1156
2L	9950000	64.497728937729	normal_freq	819
2L	9950000	64.9651648351649	tum_freq	819
2L	10050000	67.6792479108636	normal_freq	1077
2L	10050000	67.6874930362117	tum_freq	1077
2L	10150000	46.9859154929578	normal_freq	142
2L	10150000	46.2543661971831	tum_freq	142
2L	10350000	47.6904659498208	normal_freq	279
2L	10350000	50.1811111111111	tum_freq	279
2L	10450000	55.4608574610245	normal_freq	898
2L	10450000	54.9403786191537	tum_freq	898
2L	10550000	56.3430661577608	normal_freq	786
2L	10550000	56.5863994910942	tum_freq	786
2L	10650000	63.8353490759753	normal_freq	974
2L	10650000	64.3163757700205	tum_freq	974
2L	10750000	62.4574798619102	normal_freq	869
2L	10750000	63.1566858457997	tum_freq	869
2L	10850000	66.325838218054	normal_freq	853
2L	10850000	65.7021922626026	tum_freq	853
2L	10950000	65.2656808803301	normal_freq	727
2L	10950000	65.0219257221458	tum_freq	727
2L	11050000	57.6853351573188	normal_freq	731
2L	11050000	58.7888919288646	tum_freq	731
2L	11150000	58.5355376344086	normal_freq	558
2L	11150000	57.437311827957	tum_freq	558
2L	11250000	69.5361891117478	normal_freq	698
2L	11250000	70.0215759312321	tum_freq	698
2L	11350000	71.2939164490861	normal_freq	1149
2L	11350000	71.4780765883377	tum_freq	1149
2L	11450000	67.9140905280805	normal_freq	1193
2L	11450000	67.657024308466	tum_freq	1193
2L	11550000	64.4174789915966	normal_freq	714
2L	11550000	64.8476470588235	tum_freq	714
2L	11650000	56.3004556650247	normal_freq	812
2L	11650000	55.746539408867	tum_freq	812
2L	11750000	72.6490236220473	normal_freq	635
2L	11750000	73.0976062992126	tum_freq	635
2L	11850000	63.8102631578948	normal_freq	760
2L	11850000	64.1188815789473	tum_freq	760
2L	11950000	64.0492508917955	normal_freq	841
2L	11950000	64.4755885850179	tum_freq	841
2L	12050000	56.5610993975904	normal_freq	664
2L	12050000	57.2214759036145	tum_freq	664
2L	12150000	66.4964052287582	normal_freq	1071
2L	12150000	65.9883006535948	tum_freq	1071
2L	12250000	66.0494705882353	normal_freq	850
2L	12250000	66.4548941176471	tum_freq	850
2L	12350000	69.4661629153269	normal_freq	933
2L	12350000	69.738949624866	tum_freq	933
2L	12450000	65.0053698366954	normal_freq	1041
2L	12450000	65.0960614793468	tum_freq	1041
2L	12550000	73.5484664131812	normal_freq	789
2L	12550000	73.0615842839036	tum_freq	789
2L	12650000	67.7351447368422	normal_freq	760
2L	12650000	67.1888552631579	tum_freq	760
2L	12750000	69.3182804674457	normal_freq	599
2L	12750000	69.4104674457429	tum_freq	599
2L	12850000	74.3675198412699	normal_freq	504
2L	12850000	74.5493253968254	tum_freq	504
2L	12950000	65.4222844827587	normal_freq	464
2L	12950000	65.9403017241379	tum_freq	464
2L	13050000	64.743693877551	normal_freq	490
2L	13050000	65.0040408163265	tum_freq	490
2L	13150000	70.1392319749216	normal_freq	638
2L	13150000	69.5106269592477	tum_freq	638
2L	13250000	64.1846986301369	normal_freq	730
2L	13250000	63.688506849315	tum_freq	730
2L	13350000	61.3713343558281	normal_freq	652
2L	13350000	61.1149693251534	tum_freq	652
2L	13450000	70.1019427402863	normal_freq	489
2L	13450000	70.5896319018405	tum_freq	489
2L	13550000	66.6692982456141	normal_freq	456
2L	13550000	65.5335964912281	tum_freq	456
2L	13650000	64.3203913630229	normal_freq	741
2L	13650000	64.7638191632928	tum_freq	741
2L	13750000	67.9692966360855	normal_freq	654
2L	13750000	67.3377370030582	tum_freq	654
2L	13850000	61.0113148371532	normal_freq	829
2L	13850000	60.8841737032569	tum_freq	829
2L	13950000	68.2928558718861	normal_freq	1124
2L	13950000	68.5112366548043	tum_freq	1124
2L	14050000	68.3268795180722	normal_freq	830
2L	14050000	68.4459638554217	tum_freq	830
2L	14150000	58.4147508896797	normal_freq	562
2L	14150000	57.5703914590747	tum_freq	562
2L	14250000	69.665396039604	normal_freq	606
2L	14250000	69.745693069307	tum_freq	606
2L	14350000	59.0106207827261	normal_freq	741
2L	14350000	58.7761403508772	tum_freq	741
2L	14450000	65.6562921348315	normal_freq	712
2L	14450000	65.8319241573034	tum_freq	712
2L	14550000	65.6250087260035	normal_freq	573
2L	14550000	65.3729144851658	tum_freq	573
2L	14650000	65.1066408268734	normal_freq	387
2L	14650000	64.3763049095607	tum_freq	387
2L	14750000	68.7033494363929	normal_freq	621
2L	14750000	68.6002415458938	tum_freq	621
2L	14850000	69.9854403409091	normal_freq	704
2L	14850000	70.1238636363636	tum_freq	704
2L	14950000	69.2539820359282	normal_freq	668
2L	14950000	68.8653143712574	tum_freq	668
2L	15050000	66.2180731489742	normal_freq	1121
2L	15050000	65.7121231043711	tum_freq	1121
2L	15150000	62.5155709711846	normal_freq	937
2L	15150000	62.485506937033	tum_freq	937
2L	15250000	76.9881828839391	normal_freq	853
2L	15250000	76.8494724501759	tum_freq	853
2L	15350000	56.5347540983607	normal_freq	549
2L	15350000	54.8190346083789	tum_freq	549
2L	15450000	56.0872	normal_freq	550
2L	15450000	56.1112181818182	tum_freq	550
2L	15550000	65.561503131524	normal_freq	479
2L	15550000	65.1729436325679	tum_freq	479
2L	15650000	61.2560355029586	normal_freq	507
2L	15650000	61.2769428007889	tum_freq	507
2L	15750000	62.0742626728111	normal_freq	868
2L	15750000	62.6446543778802	tum_freq	868
2L	15850000	61.7078317535545	normal_freq	844
2L	15850000	62.1335663507109	tum_freq	844
2L	15950000	71.1256237623762	normal_freq	505
2L	15950000	70.9817821782178	tum_freq	505
2L	16050000	66.2322222222222	normal_freq	621
2L	16050000	65.4832206119163	tum_freq	621
2L	16150000	70.1035611038108	normal_freq	761
2L	16150000	70.2026544021025	tum_freq	761
2L	16250000	72.9158994708995	normal_freq	378
2L	16250000	73.4568783068783	tum_freq	378
2L	16350000	73.4430303030303	normal_freq	924
2L	16350000	73.3003354978355	tum_freq	924
2L	16450000	62.9978540772532	normal_freq	932
2L	16450000	63.2729721030043	tum_freq	932
2L	16550000	61.1951941097724	normal_freq	747
2L	16550000	60.7267871485944	tum_freq	747
2L	16650000	60.7250323415265	normal_freq	773
2L	16650000	59.8980465717982	tum_freq	773
2L	16750000	63.7524263038549	normal_freq	882
2L	16750000	63.4714739229025	tum_freq	882
2L	16850000	64.0505823627288	normal_freq	601
2L	16850000	63.4409816971714	tum_freq	601
2L	16950000	62.8289254766031	normal_freq	577
2L	16950000	63.0120103986135	tum_freq	577
2L	17050000	59.0134762633997	normal_freq	653
2L	17050000	59.5177641653905	tum_freq	653
2L	17150000	59.0886004514673	normal_freq	443
2L	17150000	58.8005191873589	tum_freq	443
2L	17250000	70.5150385208012	normal_freq	649
2L	17250000	71.0715562403698	tum_freq	649
2L	17350000	60.1908413205538	normal_freq	939
2L	17350000	60.0385303514376	tum_freq	939
2L	17450000	63.9598130841121	normal_freq	749
2L	17450000	63.9337383177569	tum_freq	749
2L	17550000	63.7786635220126	normal_freq	636
2L	17550000	63.8388522012579	tum_freq	636
2L	17650000	57.679068219634	normal_freq	601
2L	17650000	57.663377703827	tum_freq	601
2L	17750000	60.8402868852459	normal_freq	732
2L	17750000	60.7454234972677	tum_freq	732
2L	17850000	65.1653125	normal_freq	448
2L	17850000	65.4399553571429	tum_freq	448
2L	17950000	61.194462242563	normal_freq	437
2L	17950000	61.3315560640732	tum_freq	437
2L	18050000	62.3923357664233	normal_freq	548
2L	18050000	63.2920437956204	tum_freq	548
2L	18150000	59.0714583333333	normal_freq	672
2L	18150000	58.8668601190476	tum_freq	672
2L	18250000	60.3941517241379	normal_freq	725
2L	18250000	60.3886206896552	tum_freq	725
2L	18350000	54.8181519861831	normal_freq	579
2L	18350000	55.7617098445596	tum_freq	579
2L	18450000	62.3343122676579	normal_freq	538
2L	18450000	62.0125836431227	tum_freq	538
2L	18550000	63.4269572368421	normal_freq	608
2L	18550000	64.1787500000001	tum_freq	608
2L	18650000	68.2974422187982	normal_freq	649
2L	18650000	68.4269337442219	tum_freq	649
2L	18750000	67.5429166666666	normal_freq	480
2L	18750000	67.122375	tum_freq	480
2L	18850000	76.0203853955375	normal_freq	493
2L	18850000	75.6197565922921	tum_freq	493
2L	18950000	64.964788961039	normal_freq	616
2L	18950000	65.0393993506492	tum_freq	616
2L	19050000	63.0523464912281	normal_freq	456
2L	19050000	62.973245614035	tum_freq	456
2L	19150000	59.5648165137615	normal_freq	654
2L	19150000	60.3070642201835	tum_freq	654
2L	19250000	66.8308646188851	normal_freq	879
2L	19250000	67.6298179749716	tum_freq	879
2L	19350000	78.4694552529184	normal_freq	771
2L	19350000	78.1094293125811	tum_freq	771
2L	19450000	58.9063402061856	normal_freq	388
2L	19450000	57.9680927835051	tum_freq	388
2L	19550000	48.1437668161435	normal_freq	223
2L	19550000	48.6958744394619	tum_freq	223
2L	19650000	97.0480622009569	normal_freq	418
2L	19650000	97.1737799043062	tum_freq	418
2L	19750000	99.9298108108108	normal_freq	370
2L	19750000	99.9070810810811	tum_freq	370
2L	19850000	87.3744105960265	normal_freq	755
2L	19850000	87.117178807947	tum_freq	755
2L	19950000	67.7414407988588	normal_freq	701
2L	19950000	67.1277175463623	tum_freq	701
2L	20050000	61.781960461285	normal_freq	607
2L	20050000	62.4008566721581	tum_freq	607
2L	20150000	65.3219847328244	normal_freq	393
2L	20150000	64.8173536895674	tum_freq	393
2L	20250000	65.4991666666666	normal_freq	408
2L	20250000	63.7004411764706	tum_freq	408
2L	20350000	63.0098596491228	normal_freq	570
2L	20350000	63.0750701754386	tum_freq	570
2L	20450000	74.5722429906542	normal_freq	535
2L	20450000	74.1384112149532	tum_freq	535
2L	20550000	69.599405940594	normal_freq	606
2L	20550000	69.5283993399341	tum_freq	606
2L	20650000	80.8596357615894	normal_freq	604
2L	20650000	81.2022185430464	tum_freq	604
2L	20750000	73.1981894736842	normal_freq	475
2L	20750000	73.5717263157895	tum_freq	475
2L	20850000	76.3776692913386	normal_freq	635
2L	20850000	76.3857007874016	tum_freq	635
2L	20950000	75.8073188405797	normal_freq	552
2L	20950000	76.7065760869565	tum_freq	552
2L	21050000	67.2746349206349	normal_freq	315
2L	21050000	67.0904126984127	tum_freq	315
2L	21150000	65.5263843648208	normal_freq	307
2L	21150000	64.632019543974	tum_freq	307
2L	21250000	66.1687152777778	normal_freq	288
2L	21250000	65.4193055555556	tum_freq	288
2L	21350000	73.7956401384083	normal_freq	289
2L	21350000	73.3438408304498	tum_freq	289
2L	21450000	57.7533333333333	normal_freq	21
2L	21450000	59.8719047619048	tum_freq	21
2L	21550000	49.3515625	normal_freq	32
2L	21550000	47.525	tum_freq	32
2L	21650000	60.7978651685393	normal_freq	89
2L	21650000	59.8105617977528	tum_freq	89
2L	21750000	63.0011111111111	normal_freq	342
2L	21750000	62.1698538011696	tum_freq	342
2L	21850000	70.5462985685071	normal_freq	489
2L	21850000	70.6169938650307	tum_freq	489
2L	21950000	76.2592222222222	normal_freq	450
2L	21950000	76.6342444444445	tum_freq	450
2L	22050000	70.9309844559586	normal_freq	579
2L	22050000	70.8381001727116	tum_freq	579
2L	22150000	65.4506382978724	normal_freq	235
2L	22150000	65.7255744680851	tum_freq	235
2L	22250000	82.0095956873316	normal_freq	371
2L	22250000	81.3630458221024	tum_freq	371
2L	22350000	88.2819465648855	normal_freq	262
2L	22350000	88.1110305343512	tum_freq	262
2L	22450000	38.2655128205128	normal_freq	78
2L	22450000	37.4874358974359	tum_freq	78
2L	22550000	78.613807106599	normal_freq	197
2L	22550000	78.5171065989848	tum_freq	197
2L	22650000	52.2427083333333	normal_freq	144
2L	22650000	52.2359027777778	tum_freq	144
2L	22750000	55.0297647058824	normal_freq	85
2L	22750000	55.792	tum_freq	85
2L	22950000	56.6208955223881	normal_freq	67
2L	22950000	54.9641791044776	tum_freq	67
2L	23050000	76.5149346405229	normal_freq	306
2L	23050000	75.9625163398693	tum_freq	306
2L	23150000	67.7307874015748	normal_freq	127
2L	23150000	67.2389763779527	tum_freq	127
2L	23250000	59.6919879518072	normal_freq	166
2L	23250000	60.6598795180723	tum_freq	166
2L	23350000	55.1546666666667	normal_freq	285
2L	23350000	54.0765964912281	tum_freq	285
2L	23450000	57.6488775510204	normal_freq	98
2L	23450000	58.1148979591837	tum_freq	98
2R	50000	49.28	normal_freq	47
2R	50000	49.0972340425532	tum_freq	47
2R	450000	35.3	normal_freq	84
2R	450000	32.0234523809524	tum_freq	84
2R	550000	58.0174074074074	normal_freq	27
2R	550000	60.04	tum_freq	27
2R	750000	57.5449180327869	normal_freq	61
2R	750000	54.5824590163935	tum_freq	61
2R	850000	35.8616	normal_freq	25
2R	850000	32.4712	tum_freq	25
2R	1050000	45.8787179487179	normal_freq	39
2R	1050000	42.1815384615385	tum_freq	39
2R	1250000	53.4956666666667	normal_freq	30
2R	1250000	52.1546666666667	tum_freq	30
2R	1350000	40.3508791208791	normal_freq	91
2R	1350000	37.8908791208791	tum_freq	91
2R	1450000	40.2460869565217	normal_freq	46
2R	1450000	41.1404347826087	tum_freq	46
2R	1550000	52.0067857142857	normal_freq	28
2R	1550000	51.7846428571429	tum_freq	28
2R	1650000	42.285	normal_freq	40
2R	1650000	42.01125	tum_freq	40
2R	1750000	78.7121739130435	normal_freq	23
2R	1750000	81.0130434782609	tum_freq	23
2R	1850000	51.9032608695652	normal_freq	46
2R	1850000	52.58	tum_freq	46
2R	2050000	62.5891304347826	normal_freq	23
2R	2050000	64.4547826086956	tum_freq	23
2R	2150000	70.306875	normal_freq	32
2R	2150000	70.123125	tum_freq	32
2R	2250000	66.5085714285714	normal_freq	21
2R	2250000	67.3395238095238	tum_freq	21
2R	2550000	40.89	normal_freq	52
2R	2550000	36.3746153846154	tum_freq	52
2R	2650000	48.5157142857143	normal_freq	28
2R	2650000	48.3746428571429	tum_freq	28
2R	2750000	41.3003571428571	normal_freq	56
2R	2750000	39.4601785714286	tum_freq	56
2R	2850000	59.4768571428571	normal_freq	35
2R	2850000	60.0277142857143	tum_freq	35
2R	2950000	53.7138095238095	normal_freq	63
2R	2950000	54.4111111111111	tum_freq	63
2R	3050000	47.6952112676056	normal_freq	71
2R	3050000	50.230985915493	tum_freq	71
2R	3150000	44.1262857142857	normal_freq	105
2R	3150000	46.0775238095238	tum_freq	105
2R	3250000	43.4132075471698	normal_freq	53
2R	3250000	43.2347169811321	tum_freq	53
2R	3350000	38.1913793103448	normal_freq	29
2R	3350000	36.9355172413793	tum_freq	29
2R	3450000	51.321875	normal_freq	32
2R	3450000	46.8196875	tum_freq	32
2R	3550000	46.9120634920635	normal_freq	63
2R	3550000	45.2730158730159	tum_freq	63
2R	3650000	42.6525806451613	normal_freq	31
2R	3650000	42.2564516129032	tum_freq	31
2R	3750000	48.1728125	normal_freq	32
2R	3750000	49.745	tum_freq	32
2R	3850000	40.2086363636364	normal_freq	44
2R	3850000	42.1275	tum_freq	44
2R	3950000	45.3154098360656	normal_freq	61
2R	3950000	44.4381967213115	tum_freq	61
2R	4050000	47.8056451612903	normal_freq	62
2R	4050000	48.0564516129032	tum_freq	62
2R	4150000	44.9111386138614	normal_freq	202
2R	4150000	43.3111386138614	tum_freq	202
2R	4250000	55.5447395833333	normal_freq	192
2R	4250000	54.4069791666667	tum_freq	192
2R	4350000	52.5275	normal_freq	100
2R	4350000	54.894	tum_freq	100
2R	4450000	54.0602272727273	normal_freq	88
2R	4450000	54.2531818181818	tum_freq	88
2R	4550000	47.4188700564972	normal_freq	354
2R	4550000	48.6471751412429	tum_freq	354
2R	4650000	57.755671641791	normal_freq	201
2R	4650000	58.0759203980099	tum_freq	201
2R	4750000	59.6366323024055	normal_freq	291
2R	4750000	59.469587628866	tum_freq	291
2R	4850000	54.2841407867495	normal_freq	483
2R	4850000	53.5686542443064	tum_freq	483
2R	4950000	51.048291571754	normal_freq	439
2R	4950000	52.2064464692483	tum_freq	439
2R	5050000	67.4353409090909	normal_freq	528
2R	5050000	67.2254356060607	tum_freq	528
2R	5150000	63.8115445544554	normal_freq	505
2R	5150000	63.6332277227723	tum_freq	505
2R	5250000	67.5573846153846	normal_freq	325
2R	5250000	68.0785538461539	tum_freq	325
2R	5350000	58.4299507389163	normal_freq	406
2R	5350000	58.9397536945812	tum_freq	406
2R	5450000	56.2266170212766	normal_freq	470
2R	5450000	56.0468936170213	tum_freq	470
2R	5550000	65.5629411764706	normal_freq	340
2R	5550000	66.5854705882354	tum_freq	340
2R	5650000	57.9932972972973	normal_freq	370
2R	5650000	58.2402702702703	tum_freq	370
2R	5750000	83.506641025641	normal_freq	390
2R	5750000	83.4193333333333	tum_freq	390
2R	5850000	98.9991086350975	normal_freq	359
2R	5850000	98.8887186629527	tum_freq	359
2R	5950000	99.9459602649007	normal_freq	151
2R	5950000	99.9522516556291	tum_freq	151
2R	6050000	99.9718656716418	normal_freq	134
2R	6050000	99.9671641791045	tum_freq	134
2R	6150000	98.9993457943925	normal_freq	321
2R	6150000	98.8989096573209	tum_freq	321
2R	6250000	90.6233695652174	normal_freq	368
2R	6250000	90.3258152173913	tum_freq	368
2R	6350000	71.160404040404	normal_freq	99
2R	6350000	69.0594949494949	tum_freq	99
2R	6450000	88.2666477272727	normal_freq	176
2R	6450000	88.185	tum_freq	176
2R	6550000	99.2960455486542	normal_freq	483
2R	6550000	99.2953830227743	tum_freq	483
2R	6650000	98.1576732673267	normal_freq	202
2R	6650000	98.2606435643564	tum_freq	202
2R	6750000	98.9321254355401	normal_freq	287
2R	6750000	98.8449825783972	tum_freq	287
2R	6850000	99.3108588957055	normal_freq	326
2R	6850000	99.4684355828221	tum_freq	326
2R	6950000	87.2406167400881	normal_freq	227
2R	6950000	86.729603524229	tum_freq	227
2R	7050000	61.9505400696864	normal_freq	574
2R	7050000	61.4957317073171	tum_freq	574
2R	7150000	62.1783460559796	normal_freq	393
2R	7150000	62.8225190839694	tum_freq	393
2R	7250000	63.2181294964028	normal_freq	278
2R	7250000	64.0179496402878	tum_freq	278
2R	7350000	61.8993503937008	normal_freq	508
2R	7350000	61.6206496062993	tum_freq	508
2R	7450000	74.2358437499999	normal_freq	320
2R	7450000	74.73603125	tum_freq	320
2R	7550000	86.2667326732673	normal_freq	303
2R	7550000	86.4728712871287	tum_freq	303
2R	7650000	61.029841986456	normal_freq	443
2R	7650000	62.72309255079	tum_freq	443
2R	7750000	64.7680695652174	normal_freq	575
2R	7750000	64.8732695652174	tum_freq	575
2R	7850000	59.694675	normal_freq	400
2R	7850000	60.7971750000001	tum_freq	400
2R	7950000	62.1324536082474	normal_freq	485
2R	7950000	62.0840000000001	tum_freq	485
2R	8050000	60.7303085299456	normal_freq	551
2R	8050000	61.8282395644284	tum_freq	551
2R	8150000	65.4705482456141	normal_freq	456
