chrom	position	freq	type	variants_included
2L	5850000	66.4366367137356	tum_freq	779
2L	5950000	67.1502294685991	normal_freq	828
2L	5950000	67.6192874396136	tum_freq	828
2L	6050000	68.5651644736842	normal_freq	912
2L	6050000	68.7352741228071	tum_freq	912
2L	6150000	64.5629400196657	normal_freq	1017
2L	6150000	63.9829596853491	tum_freq	1017
2L	6250000	65.6001272015656	normal_freq	1022
2L	6250000	65.2189530332681	tum_freq	1022
2L	6350000	63.817735426009	normal_freq	892
2L	6350000	62.1350896860986	tum_freq	892
2L	6450000	62.0619470198675	normal_freq	755
2L	6450000	62.5643841059602	tum_freq	755
2L	6550000	65.7547844374343	normal_freq	951
2L	6550000	66.2888958990536	tum_freq	951
2L	6650000	62.2879956896552	normal_freq	464
2L	6650000	62.1920258620689	tum_freq	464
2L	6750000	65.4522857142858	normal_freq	1085
2L	6750000	65.5387649769585	tum_freq	1085
2L	6850000	59.9099533799534	normal_freq	858
2L	6850000	60.3180885780885	tum_freq	858
2L	6950000	63.4290407358739	normal_freq	761
2L	6950000	62.4121550591328	tum_freq	761
2L	7050000	67.091982570806	normal_freq	918
2L	7050000	66.7566448801743	tum_freq	918
2L	7150000	66.6741706161137	normal_freq	844
2L	7150000	66.5498933649289	tum_freq	844
2L	7250000	64.967087264151	normal_freq	848
2L	7250000	64.7809316037736	tum_freq	848
2L	7350000	62.1964029666255	normal_freq	809
2L	7350000	62.3707292954264	tum_freq	809
2L	7450000	61.576865364851	normal_freq	973
2L	7450000	61.6124460431655	tum_freq	973
2L	7550000	69.9340518962076	normal_freq	1002
2L	7550000	70.3273453093813	tum_freq	1002
2L	7650000	62.8453811149033	normal_freq	879
2L	7650000	63.663401592719	tum_freq	879
2L	7750000	57.2091425619834	normal_freq	968
2L	7750000	56.2867561983471	tum_freq	968
2L	7850000	65.2165885660731	normal_freq	1067
2L	7850000	64.81526710403	tum_freq	1067
2L	7950000	77.1753703703704	normal_freq	756
2L	7950000	77.3667857142857	tum_freq	756
2L	8050000	92.932241847826	normal_freq	736
2L	8050000	93.0791304347826	tum_freq	736
2L	8150000	99.357619047619	normal_freq	546
2L	8150000	99.2907692307692	tum_freq	546
2L	8250000	80.9569055036345	normal_freq	963
2L	8250000	81.1435721703012	tum_freq	963
2L	8350000	63.662125	normal_freq	1200
2L	8350000	63.8382916666666	tum_freq	1200
2L	8450000	78.4644465648855	normal_freq	524
2L	8450000	77.6265076335879	tum_freq	524
2L	8550000	72.6988054607509	normal_freq	293
2L	8550000	72.1989078498294	tum_freq	293
2L	8650000	45.4353311258278	normal_freq	302
2L	8650000	46.900298013245	tum_freq	302
2L	8750000	47.7328413793103	normal_freq	725
2L	8750000	48.078924137931	tum_freq	725
2L	8850000	49.269692496925	normal_freq	813
2L	8850000	48.9631980319803	tum_freq	813
2L	8950000	67.3925408805031	normal_freq	795
2L	8950000	67.5791698113207	tum_freq	795
2L	9050000	61.3926998491705	normal_freq	663
2L	9050000	61.2450980392157	tum_freq	663
2L	9150000	72.1023913043478	normal_freq	1334
2L	9150000	72.2264992503748	tum_freq	1334
2L	9250000	99.9321757322175	normal_freq	717
2L	9250000	99.9403486750349	tum_freq	717
2L	9350000	75.342583862194	normal_freq	1103
2L	9350000	75.068748866727	tum_freq	1103
2L	9450000	67.1307835455436	normal_freq	1021
2L	9450000	66.4860920666014	tum_freq	1021
2L	9550000	63.2477399756986	normal_freq	823
2L	9550000	62.4477885783718	tum_freq	823
2L	9650000	58.6528888888889	normal_freq	1035
2L	9650000	58.6772270531402	tum_freq	1035
2L	9750000	67.1796673387096	normal_freq	992
2L	9750000	66.7856754032258	tum_freq	992
2L	9850000	63.2050462107209	normal_freq	1082
2L	9850000	62.7501756007393	tum_freq	1082
2L	9950000	63.9617391304348	normal_freq	782
2L	9950000	64.7010230179028	tum_freq	782
2L	10050000	67.0979363548699	normal_freq	1037
2L	10050000	67.6508775313404	tum_freq	1037
2L	10150000	47.5328057553957	normal_freq	139
2L	10150000	48.0156834532374	tum_freq	139
2L	10350000	49.7359315589354	normal_freq	263
2L	10350000	50.1284790874525	tum_freq	263
2L	10450000	55.1017591499411	normal_freq	847
2L	10450000	55.3725737898465	tum_freq	847
2L	10550000	55.6296117804552	normal_freq	747
2L	10550000	57.0378447121821	tum_freq	747
2L	10650000	64.447417289221	normal_freq	937
2L	10650000	65.0602668089647	tum_freq	937
2L	10750000	63.0359294117647	normal_freq	850
2L	10750000	62.6678352941177	tum_freq	850
2L	10850000	66.3064944649447	normal_freq	813
2L	10850000	66.0156580565806	tum_freq	813
2L	10950000	64.5787721893492	normal_freq	676
2L	10950000	65.0076183431953	tum_freq	676
2L	11050000	57.6411278195488	normal_freq	665
2L	11050000	57.4170827067669	tum_freq	665
2L	11150000	57.4549718574109	normal_freq	533
2L	11150000	57.7016885553471	tum_freq	533
2L	11250000	68.9321148036254	normal_freq	662
2L	11250000	69.5296827794562	tum_freq	662
2L	11350000	71.7268545454545	normal_freq	1100
2L	11350000	71.6877727272727	tum_freq	1100
2L	11450000	67.8427085201794	normal_freq	1115
2L	11450000	67.8427623318385	tum_freq	1115
2L	11550000	63.8602923976608	normal_freq	684
2L	11550000	63.7396783625731	tum_freq	684
2L	11650000	55.8456620428752	normal_freq	793
2L	11650000	55.9866456494326	tum_freq	793
2L	11750000	71.6237563451777	normal_freq	591
2L	11750000	72.6915905245347	tum_freq	591
2L	11850000	64.7543108108109	normal_freq	740
2L	11850000	64.5814054054054	tum_freq	740
2L	11950000	63.7880719794344	normal_freq	778
2L	11950000	64.1352699228792	tum_freq	778
2L	12050000	57.6835804416404	normal_freq	634
2L	12050000	56.3043848580442	tum_freq	634
2L	12150000	64.9153838678329	normal_freq	1029
2L	12150000	64.9489310009718	tum_freq	1029
2L	12250000	65.5680494148245	normal_freq	769
2L	12250000	65.5960078023407	tum_freq	769
2L	12350000	70.4770986238533	normal_freq	872
2L	12350000	69.9690252293578	tum_freq	872
2L	12450000	65.3446130653266	normal_freq	995
2L	12450000	65.5903819095477	tum_freq	995
2L	12550000	72.0184836065575	normal_freq	732
2L	12550000	72.2581557377049	tum_freq	732
2L	12650000	67.5713055181696	normal_freq	743
2L	12650000	67.1276985195155	tum_freq	743
2L	12750000	67.8322831858407	normal_freq	565
2L	12750000	67.5411150442478	tum_freq	565
2L	12850000	72.3688065843621	normal_freq	486
2L	12850000	72.4513374485597	tum_freq	486
2L	12950000	65.7739729119639	normal_freq	443
2L	12950000	66.6829119638826	tum_freq	443
2L	13050000	65.3161935483871	normal_freq	465
2L	13050000	64.5578279569892	tum_freq	465
2L	13150000	70.0790296052632	normal_freq	608
2L	13150000	69.9929111842105	tum_freq	608
2L	13250000	63.0780318379161	normal_freq	691
2L	13250000	64.7610419681621	tum_freq	691
2L	13350000	62.1653983739837	normal_freq	615
2L	13350000	62.1330406504066	tum_freq	615
2L	13450000	69.0440748440749	normal_freq	481
2L	13450000	70.0795010395011	tum_freq	481
2L	13550000	65.6130882352941	normal_freq	408
2L	13550000	65.3319117647059	tum_freq	408
2L	13650000	66.0264817518248	normal_freq	685
2L	13650000	65.1438394160584	tum_freq	685
2L	13750000	66.354591503268	normal_freq	612
2L	13750000	67.1796732026144	tum_freq	612
2L	13850000	61.1464347826087	normal_freq	805
2L	13850000	61.0592919254659	tum_freq	805
2L	13950000	68.8658740601504	normal_freq	1064
2L	13950000	68.5790695488722	tum_freq	1064
2L	14050000	67.96	normal_freq	799
2L	14050000	67.3914017521902	tum_freq	799
2L	14150000	57.9643478260869	normal_freq	529
2L	14150000	57.0463137996219	tum_freq	529
2L	14250000	70.771827768014	normal_freq	569
2L	14250000	71.5511950790861	tum_freq	569
2L	14350000	58.2596531791908	normal_freq	692
2L	14350000	58.8249277456647	tum_freq	692
2L	14450000	65.9315132605305	normal_freq	641
2L	14450000	66.1923556942278	tum_freq	641
2L	14550000	65.5192435424354	normal_freq	542
2L	14550000	66.0238376383764	tum_freq	542
2L	14650000	65.681981981982	normal_freq	333
2L	14650000	66.5704504504505	tum_freq	333
2L	14750000	70.1567717996289	normal_freq	539
2L	14750000	71.008719851577	tum_freq	539
2L	14850000	69.0626738794436	normal_freq	647
2L	14850000	69.1016692426584	tum_freq	647
2L	14950000	68.4295153473344	normal_freq	619
2L	14950000	67.7650242326333	tum_freq	619
2L	15050000	65.789251637044	normal_freq	1069
2L	15050000	65.7450140318054	tum_freq	1069
2L	15150000	61.2495599559956	normal_freq	909
2L	15150000	61.0894609460946	tum_freq	909
2L	15250000	77.1829873417722	normal_freq	790
2L	15250000	77.1422278481013	tum_freq	790
2L	15350000	56.9084812623274	normal_freq	507
2L	15350000	57.0624654832347	tum_freq	507
2L	15450000	55.452859922179	normal_freq	514
2L	15450000	55.5805058365758	tum_freq	514
2L	15550000	65.7611688311688	normal_freq	462
2L	15550000	66.4699350649351	tum_freq	462
2L	15650000	59.9147008547009	normal_freq	468
2L	15650000	61.0176068376068	tum_freq	468
2L	15750000	62.6521334922527	normal_freq	839
2L	15750000	62.6484982121573	tum_freq	839
2L	15850000	63.4277099236642	normal_freq	786
2L	15850000	62.7255089058524	tum_freq	786
2L	15950000	70.8307462686567	normal_freq	469
2L	15950000	70.7901918976546	tum_freq	469
2L	16050000	66.6918378378378	normal_freq	555
2L	16050000	66.908	tum_freq	555
2L	16150000	70.2577808988765	normal_freq	712
2L	16150000	69.7995224719101	tum_freq	712
2L	16250000	71.2859217877095	normal_freq	358
2L	16250000	71.8565363128492	tum_freq	358
2L	16350000	74.3296235294118	normal_freq	850
2L	16350000	74.6632470588236	tum_freq	850
2L	16450000	63.6372485549133	normal_freq	865
2L	16450000	62.5596416184971	tum_freq	865
2L	16550000	61.1204215116279	normal_freq	688
2L	16550000	61.0751889534884	tum_freq	688
2L	16650000	60.8164591977871	normal_freq	723
2L	16650000	61.0642185338866	tum_freq	723
2L	16750000	63.383877068558	normal_freq	846
2L	16750000	63.2595626477541	tum_freq	846
2L	16850000	65.4723201438849	normal_freq	556
2L	16850000	65.0796762589928	tum_freq	556
2L	16950000	63.3456985294118	normal_freq	544
2L	16950000	63.8093014705883	tum_freq	544
2L	17050000	60.6622831858406	normal_freq	565
2L	17050000	61.2902300884956	tum_freq	565
2L	17150000	59.1775242718447	normal_freq	412
2L	17150000	59.6047087378641	tum_freq	412
2L	17250000	70.4125457570716	normal_freq	601
2L	17250000	70.6708153078203	tum_freq	601
2L	17350000	61.8627963917526	normal_freq	776
2L	17350000	61.6057474226804	tum_freq	776
2L	17450000	60.537974413646	normal_freq	469
2L	17450000	59.8237526652452	tum_freq	469
2L	17550000	60.4707612456748	normal_freq	578
2L	17550000	60.2194636678201	tum_freq	578
2L	17650000	70.2763777089783	normal_freq	323
2L	17650000	69.8476160990712	tum_freq	323
2L	17750000	70.871950844854	normal_freq	651
2L	17750000	71.4878801843318	tum_freq	651
2L	17850000	61.7071974522293	normal_freq	471
2L	17850000	62.5537367303609	tum_freq	471
2L	17950000	75.3504040404041	normal_freq	396
2L	17950000	75.3044444444444	tum_freq	396
2L	18050000	74.525063938619	normal_freq	391
2L	18050000	73.9403069053708	tum_freq	391
2L	18150000	66.0896941896025	normal_freq	327
2L	18150000	66.1045871559633	tum_freq	327
2L	18250000	64.672285115304	normal_freq	477
2L	18250000	65.0720335429769	tum_freq	477
2L	18350000	58.464197080292	normal_freq	274
2L	18350000	60.1351094890511	tum_freq	274
2L	18450000	62.8776086956521	normal_freq	506
2L	18450000	63.5151976284585	tum_freq	506
2L	18550000	63.8825549915398	normal_freq	591
2L	18550000	63.4132148900169	tum_freq	591
2L	18650000	67.8213906250001	normal_freq	640
2L	18650000	68.335046875	tum_freq	640
2L	18750000	66.7760491071429	normal_freq	448
2L	18750000	66.6227901785715	tum_freq	448
2L	18850000	75.6260618556701	normal_freq	485
2L	18850000	75.0176701030928	tum_freq	485
2L	18950000	65.2214808652247	normal_freq	601
2L	18950000	65.7578868552412	tum_freq	601
2L	19050000	62.8949199084669	normal_freq	437
2L	19050000	62.7222883295195	tum_freq	437
2L	19150000	60.9671315372424	normal_freq	631
2L	19150000	60.4799366085579	tum_freq	631
2L	19250000	67.7363313609467	normal_freq	845
2L	19250000	66.8028520710059	tum_freq	845
2L	19350000	79.2830625832224	normal_freq	751
2L	19350000	78.8111984021306	tum_freq	751
2L	19450000	58.6912600536193	normal_freq	373
2L	19450000	59.0254959785522	tum_freq	373
2L	19550000	48.5880365296804	normal_freq	219
2L	19550000	48.6937442922374	tum_freq	219
2L	19650000	97.2053015075377	normal_freq	398
2L	19650000	97.0354522613065	tum_freq	398
2L	19750000	99.6929362880886	normal_freq	361
2L	19750000	99.7137396121883	tum_freq	361
2L	19850000	86.7821721311475	normal_freq	732
2L	19850000	86.606543715847	tum_freq	732
2L	19950000	67.270505952381	normal_freq	672
2L	19950000	67.3230357142858	tum_freq	672
2L	20050000	62.8714261460102	normal_freq	589
2L	20050000	63.0648556876061	tum_freq	589
2L	20150000	65.2435805626598	normal_freq	391
2L	20150000	65.8157033248081	tum_freq	391
2L	20250000	63.9184871794872	normal_freq	390
2L	20250000	63.782076923077	tum_freq	390
2L	20350000	62.9882702702703	normal_freq	555
2L	20350000	62.7161801801802	tum_freq	555
2L	20450000	74.3783396226415	normal_freq	530
2L	20450000	74.5252830188679	tum_freq	530
2L	20550000	69.4248489932886	normal_freq	596
2L	20550000	69.6961073825503	tum_freq	596
2L	20650000	81.14	normal_freq	583
2L	20650000	81.3812521440823	tum_freq	583
2L	20750000	74.09670995671	normal_freq	462
2L	20750000	73.926406926407	tum_freq	462
2L	20850000	76.7617569786535	normal_freq	609
2L	20850000	77.2079967159278	tum_freq	609
2L	20950000	76.7989142857143	normal_freq	525
2L	20950000	76.5881904761905	tum_freq	525
2L	21050000	67.9112621359223	normal_freq	309
2L	21050000	67.6800970873786	tum_freq	309
2L	21150000	65.116198630137	normal_freq	292
2L	21150000	66.0836301369863	tum_freq	292
2L	21250000	65.5812903225806	normal_freq	279
2L	21250000	65.1222222222222	tum_freq	279
2L	21350000	73.5791814946619	normal_freq	281
2L	21350000	73.5646975088968	tum_freq	281
2L	21450000	49.8388461538462	normal_freq	26
2L	21450000	50.9165384615385	tum_freq	26
2L	21550000	44.1492307692308	normal_freq	39
2L	21550000	43.8369230769231	tum_freq	39
2L	21650000	62.4901351351352	normal_freq	74
2L	21650000	63.0587837837838	tum_freq	74
2L	21750000	63.2464048338369	normal_freq	331
2L	21750000	63.6348036253777	tum_freq	331
2L	21850000	71.1721555555555	normal_freq	450
2L	21850000	70.8141111111111	tum_freq	450
2L	21950000	76.5003738317757	normal_freq	428
2L	21950000	77.2457242990654	tum_freq	428
2L	22050000	70.4957249070632	normal_freq	538
2L	22050000	70.6072676579926	tum_freq	538
2L	22150000	64.7318691588785	normal_freq	214
2L	22150000	64.5160747663551	tum_freq	214
2L	22250000	80.9809565217391	normal_freq	345
2L	22250000	81.1009275362319	tum_freq	345
2L	22350000	88.1660714285714	normal_freq	252
2L	22350000	88.238134920635	tum_freq	252
2L	22450000	41.0265168539326	normal_freq	89
2L	22450000	37.7030337078652	tum_freq	89
2L	22550000	75.3689119170985	normal_freq	193
2L	22550000	76.2242487046632	tum_freq	193
2L	22650000	52.788768115942	normal_freq	138
2L	22650000	53.570652173913	tum_freq	138
2L	22750000	53.9403797468355	normal_freq	79
2L	22750000	53.9110126582278	tum_freq	79
2L	22950000	57.8485294117647	normal_freq	68
2L	22950000	55.7030882352941	tum_freq	68
2L	23050000	77.3335153583618	normal_freq	293
2L	23050000	76.8110921501707	tum_freq	293
2L	23150000	67.1912396694215	normal_freq	121
2L	23150000	69.0357024793388	tum_freq	121
2L	23250000	59.038782051282	normal_freq	156
2L	23250000	59.1578846153846	tum_freq	156
2L	23350000	54.7466071428572	normal_freq	280
2L	23350000	54.2085714285714	tum_freq	280
2L	23450000	65.3423170731707	normal_freq	82
2L	23450000	64.9641463414634	tum_freq	82
2R	50000	43.5755	normal_freq	60
2R	50000	43.4778333333333	tum_freq	60
2R	450000	35.0484415584416	normal_freq	77
2R	450000	32.192987012987	tum_freq	77
2R	550000	58.4544	normal_freq	25
2R	550000	54.3576	tum_freq	25
2R	750000	54.8564814814815	normal_freq	54
2R	750000	58.1438888888889	tum_freq	54
2R	950000	74.0745454545454	normal_freq	22
2R	950000	72.6113636363636	tum_freq	22
2R	1050000	49.6027027027027	normal_freq	37
2R	1050000	51.52	tum_freq	37
2R	1150000	49.1685714285714	normal_freq	28
2R	1150000	49.3282142857143	tum_freq	28
2R	1250000	58.0114814814815	normal_freq	27
2R	1250000	59.0562962962963	tum_freq	27
2R	1350000	32.2112745098039	normal_freq	102
2R	1350000	31.7145098039216	tum_freq	102
2R	1450000	50.9617857142857	normal_freq	28
2R	1450000	51.0121428571428	tum_freq	28
2R	1550000	37.8772972972973	normal_freq	37
2R	1550000	38.7267567567568	tum_freq	37
2R	1650000	50.6303846153846	normal_freq	26
2R	1650000	50.2430769230769	tum_freq	26
2R	1850000	49.2632692307692	normal_freq	52
2R	1850000	48.5507692307692	tum_freq	52
2R	2050000	57.9114285714286	normal_freq	21
2R	2050000	56.557619047619	tum_freq	21
2R	2150000	65.5711111111111	normal_freq	36
2R	2150000	60.2388888888889	tum_freq	36
2R	2250000	64.4038095238095	normal_freq	21
2R	2250000	68.2695238095238	tum_freq	21
2R	2550000	40.2321568627451	normal_freq	51
2R	2550000	37.8976470588235	tum_freq	51
2R	2650000	50.8908695652174	normal_freq	23
2R	2650000	51.4460869565217	tum_freq	23
2R	2750000	38.9787037037037	normal_freq	54
2R	2750000	39.6483333333334	tum_freq	54
2R	2850000	59.3629411764706	normal_freq	34
2R	2850000	56.5123529411765	tum_freq	34
2R	2950000	56.242	normal_freq	60
2R	2950000	54.0493333333333	tum_freq	60
2R	3050000	46.3408450704225	normal_freq	71
2R	3050000	46.3742253521127	tum_freq	71
2R	3150000	40.259837398374	normal_freq	123
2R	3150000	39.2591869918699	tum_freq	123
2R	3250000	44.806875	normal_freq	48
2R	3250000	44.431875	tum_freq	48
2R	3350000	39.5857142857143	normal_freq	28
2R	3350000	38.0203571428571	tum_freq	28
2R	3450000	46.3	normal_freq	32
2R	3450000	47.5921875	tum_freq	32
2R	3550000	46.4728571428571	normal_freq	63
2R	3550000	47.1879365079365	tum_freq	63
2R	3650000	45.9483333333333	normal_freq	24
2R	3650000	47.1320833333333	tum_freq	24
2R	3750000	53.8161764705882	normal_freq	34
2R	3750000	50.6076470588235	tum_freq	34
2R	3850000	45.6987179487179	normal_freq	39
2R	3850000	41.5925641025641	tum_freq	39
2R	3950000	47.7822	normal_freq	50
2R	3950000	51.872	tum_freq	50
2R	4050000	49.3527586206896	normal_freq	58
2R	4050000	47.4358620689655	tum_freq	58
2R	4150000	45.8625405405406	normal_freq	185
2R	4150000	45.3354054054054	tum_freq	185
2R	4250000	54.07265625	normal_freq	192
2R	4250000	53.4347395833333	tum_freq	192
2R	4350000	53.159504950495	normal_freq	101
2R	4350000	50.9463366336634	tum_freq	101
2R	4450000	51.3433783783784	normal_freq	74
2R	4450000	54.5790540540541	tum_freq	74
2R	4550000	48.494495412844	normal_freq	327
2R	4550000	49.4346483180428	tum_freq	327
2R	4650000	58.6222043010753	normal_freq	186
2R	4650000	59.5059677419355	tum_freq	186
2R	4750000	59.3592280701754	normal_freq	285
2R	4750000	59.5804210526316	tum_freq	285
2R	4850000	52.7926470588236	normal_freq	476
2R	4850000	52.670231092437	tum_freq	476
2R	4950000	51.0076976744186	normal_freq	430
2R	4950000	51.4286976744186	tum_freq	430
2R	5050000	67.3239726027398	normal_freq	511
2R	5050000	67.3020743639922	tum_freq	511
2R	5150000	63.9335306122448	normal_freq	490
2R	5150000	64.8134693877551	tum_freq	490
2R	5250000	66.1216129032258	normal_freq	310
2R	5250000	66.1098709677419	tum_freq	310
2R	5350000	59.6089124668435	normal_freq	377
2R	5350000	59.3797347480106	tum_freq	377
2R	5450000	55.8203652968037	normal_freq	438
2R	5450000	54.613904109589	tum_freq	438
2R	5550000	65.7432298136646	normal_freq	322
2R	5550000	66.2162111801242	tum_freq	322
2R	5650000	59.68803125	normal_freq	320
2R	5650000	60.01234375	tum_freq	320
2R	5750000	83.4784657534247	normal_freq	365
2R	5750000	83.2411232876712	tum_freq	365
2R	5850000	98.8919020172911	normal_freq	347
2R	5850000	98.8890489913545	tum_freq	347
2R	5950000	99.9421621621622	normal_freq	148
2R	5950000	99.9658108108108	tum_freq	148
2R	6050000	99.984765625	normal_freq	128
2R	6050000	99.988203125	tum_freq	128
2R	6150000	99.0758445945946	normal_freq	296
2R	6150000	99.1344594594595	tum_freq	296
2R	6250000	88.101906077348	normal_freq	362
2R	6250000	88.4132044198895	tum_freq	362
2R	6350000	68.1172916666666	normal_freq	96
2R	6350000	66.2080208333333	tum_freq	96
2R	6450000	86.9124858757062	normal_freq	177
2R	6450000	86.8685875706215	tum_freq	177
2R	6550000	99.2480293501048	normal_freq	477
2R	6550000	99.2885324947589	tum_freq	477
2R	6650000	98.3018652849741	normal_freq	193
2R	6650000	98.2833678756477	tum_freq	193
2R	6750000	98.8240942028985	normal_freq	276
2R	6750000	98.8334420289855	tum_freq	276
2R	6850000	99.1387774294671	normal_freq	319
2R	6850000	99.156144200627	tum_freq	319
2R	6950000	87.4731531531531	normal_freq	222
2R	6950000	86.9101351351351	tum_freq	222
2R	7050000	61.8232240437159	normal_freq	549
2R	7050000	61.762058287796	tum_freq	549
2R	7150000	62.2970707070707	normal_freq	396
2R	7150000	62.0990404040404	tum_freq	396
2R	7250000	62.0623674911661	normal_freq	283
2R	7250000	62.7531448763251	tum_freq	283
2R	7350000	61.6238866396761	normal_freq	494
2R	7350000	62.2482995951416	tum_freq	494
2R	7450000	71.3526062322946	normal_freq	353
2R	7450000	72.0092634560907	tum_freq	353
2R	7550000	60.5037656903766	normal_freq	478
2R	7550000	60.8408158995816	tum_freq	478
2R	7650000	59.6293109243697	normal_freq	595
2R	7650000	59.9517142857143	tum_freq	595
2R	7750000	63.7197976391231	normal_freq	593
2R	7750000	63.7794772344014	tum_freq	593
2R	7850000	59.9023291139241	normal_freq	395
2R	7850000	60.015417721519	tum_freq	395
2R	7950000	61.8616239316239	normal_freq	468
2R	7950000	62.680811965812	tum_freq	468
2R	8050000	61.7815900383142	normal_freq	522
2R	8050000	60.9810727969349	tum_freq	522
2R	8150000	65.6382826086956	normal_freq	460
