chrom	position	freq	type	variants_included
2L	6750000	66.6631613976705	tum_freq	601
2L	6850000	60.2202025316456	normal_freq	395
2L	6850000	59.9366329113924	tum_freq	395
2L	6950000	65.116974248927	normal_freq	466
2L	6950000	63.9265236051502	tum_freq	466
2L	7050000	69.331820083682	normal_freq	478
2L	7050000	68.389079497908	tum_freq	478
2L	7150000	67.0378350515464	normal_freq	388
2L	7150000	67.397706185567	tum_freq	388
2L	7250000	68.7432266666666	normal_freq	375
2L	7250000	67.62168	tum_freq	375
2L	7350000	72.1451594202899	normal_freq	345
2L	7350000	71.4873623188405	tum_freq	345
2L	7450000	63.0011889596603	normal_freq	471
2L	7450000	63.3225902335456	tum_freq	471
2L	7550000	69.0328741092636	normal_freq	421
2L	7550000	69.9636342042755	tum_freq	421
2L	7650000	65.1053507014028	normal_freq	499
2L	7650000	65.6245090180361	tum_freq	499
2L	7750000	56.9807276507276	normal_freq	481
2L	7750000	57.207920997921	tum_freq	481
2L	7850000	64.8636786469344	normal_freq	473
2L	7850000	64.1768076109937	tum_freq	473
2L	7950000	79.1438596491229	normal_freq	285
2L	7950000	79.3825964912281	tum_freq	285
2L	8050000	95.8009954751131	normal_freq	442
2L	8050000	95.6406561085973	tum_freq	442
2L	8150000	98.9099382716049	normal_freq	324
2L	8150000	99.0197222222222	tum_freq	324
2L	8250000	81.5025635103925	normal_freq	433
2L	8250000	81.2070438799076	tum_freq	433
2L	8350000	63.2456962025316	normal_freq	632
2L	8350000	64.3288924050633	tum_freq	632
2L	8450000	77.4894648829432	normal_freq	299
2L	8450000	78.2326755852843	tum_freq	299
2L	8550000	74.5688297872341	normal_freq	94
2L	8550000	74.3708510638298	tum_freq	94
2L	8650000	47.9719266055046	normal_freq	109
2L	8650000	47.6443119266055	tum_freq	109
2L	8750000	50.056968641115	normal_freq	287
2L	8750000	48.1197909407666	tum_freq	287
2L	8850000	49.6205681818181	normal_freq	352
2L	8850000	48.2596590909091	tum_freq	352
2L	8950000	72.4727245508982	normal_freq	334
2L	8950000	71.3598203592814	tum_freq	334
2L	9050000	61.2567636363636	normal_freq	275
2L	9050000	60.3175272727272	tum_freq	275
2L	9150000	72.4105415860735	normal_freq	517
2L	9150000	72.5906189555126	tum_freq	517
2L	9250000	99.939	normal_freq	260
2L	9250000	99.9342692307692	tum_freq	260
2L	9350000	76.9485209713024	normal_freq	453
2L	9350000	76.8782781456954	tum_freq	453
2L	9450000	69.0584210526316	normal_freq	494
2L	9450000	69.373967611336	tum_freq	494
2L	9550000	65.3216447368421	normal_freq	456
2L	9550000	65.9232894736842	tum_freq	456
2L	9650000	60.3342276422764	normal_freq	492
2L	9650000	59.613150406504	tum_freq	492
2L	9750000	68.3658363636363	normal_freq	550
2L	9750000	66.8508545454546	tum_freq	550
2L	9850000	66.5038461538461	normal_freq	520
2L	9850000	65.7650384615385	tum_freq	520
2L	9950000	66.5303260869565	normal_freq	460
2L	9950000	66.3313043478261	tum_freq	460
2L	10050000	66.7254802259887	normal_freq	531
2L	10050000	67.0667984934087	tum_freq	531
2L	10150000	50.92	normal_freq	80
2L	10150000	50.425375	tum_freq	80
2L	10350000	48.9173484848485	normal_freq	132
2L	10350000	50.9820454545454	tum_freq	132
2L	10450000	55.7834146341463	normal_freq	410
2L	10450000	56.4544390243903	tum_freq	410
2L	10550000	60.2610909090909	normal_freq	385
2L	10550000	60.3754025974026	tum_freq	385
2L	10650000	64.9328392484343	normal_freq	479
2L	10650000	64.8982881002088	tum_freq	479
2L	10750000	66.7227027027027	normal_freq	407
2L	10750000	66.4667321867322	tum_freq	407
2L	10850000	68.5781553398058	normal_freq	412
2L	10850000	69.0049029126214	tum_freq	412
2L	10950000	64.3778911564626	normal_freq	294
2L	10950000	65.6624489795918	tum_freq	294
2L	11050000	56.7180317460317	normal_freq	315
2L	11050000	56.616	tum_freq	315
2L	11150000	57.4542790697675	normal_freq	215
2L	11150000	57.9020930232558	tum_freq	215
2L	11250000	67.4598299319728	normal_freq	294
2L	11250000	68.5906122448979	tum_freq	294
2L	11350000	67.4697222222222	normal_freq	360
2L	11350000	68.5247222222222	tum_freq	360
2L	11450000	70.3470256410257	normal_freq	390
2L	11450000	69.6498974358974	tum_freq	390
2L	11550000	63.1091536050156	normal_freq	319
2L	11550000	63.2553918495298	tum_freq	319
2L	11650000	57.4240495867769	normal_freq	363
2L	11650000	56.924132231405	tum_freq	363
2L	11750000	66.0121973094171	normal_freq	223
2L	11750000	66.584932735426	tum_freq	223
2L	11850000	66.1062790697674	normal_freq	344
2L	11850000	64.5549127906976	tum_freq	344
2L	11950000	65.9859891598916	normal_freq	369
2L	11950000	65.7015176151761	tum_freq	369
2L	12050000	55.6418382352941	normal_freq	408
2L	12050000	55.8926470588235	tum_freq	408
2L	12150000	65.9900638297873	normal_freq	470
2L	12150000	66.4979787234043	tum_freq	470
2L	12250000	63.6094897959184	normal_freq	294
2L	12250000	64.5794897959184	tum_freq	294
2L	12350000	68.628488372093	normal_freq	258
2L	12350000	68.7545348837209	tum_freq	258
2L	12450000	66.7412947658402	normal_freq	363
2L	12450000	66.8202754820936	tum_freq	363
2L	12550000	75.8062222222222	normal_freq	225
2L	12550000	75.4645333333333	tum_freq	225
2L	12650000	63.4067887323944	normal_freq	355
2L	12650000	62.9078028169014	tum_freq	355
2L	12750000	66.2597378277154	normal_freq	267
2L	12750000	66.8629213483146	tum_freq	267
2L	12850000	73.3745652173913	normal_freq	184
2L	12850000	74.6160326086957	tum_freq	184
2L	12950000	69.381724137931	normal_freq	203
2L	12950000	68.8300492610837	tum_freq	203
2L	13050000	66.1049122807018	normal_freq	228
2L	13050000	67.0259210526316	tum_freq	228
2L	13150000	68.7952985074627	normal_freq	268
2L	13150000	68.8220895522388	tum_freq	268
2L	13250000	64.2401886792453	normal_freq	318
2L	13250000	65.9311006289308	tum_freq	318
2L	13350000	64.7228282828282	normal_freq	297
2L	13350000	63.6423905723906	tum_freq	297
2L	13450000	71.4572900763359	normal_freq	262
2L	13450000	70.4514885496183	tum_freq	262
2L	13550000	65.1417213114754	normal_freq	122
2L	13550000	63.1177868852459	tum_freq	122
2L	13650000	65.9312416107382	normal_freq	298
2L	13650000	66.0392953020134	tum_freq	298
2L	13750000	64.0890987124464	normal_freq	233
2L	13750000	66.0577253218884	tum_freq	233
2L	13850000	62.7343427230047	normal_freq	426
2L	13850000	64.7825586854461	tum_freq	426
2L	13950000	70.2427222222223	normal_freq	540
2L	13950000	69.9233518518519	tum_freq	540
2L	14050000	68.1206233766234	normal_freq	385
2L	14050000	68.2760779220779	tum_freq	385
2L	14150000	68.7545138888889	normal_freq	288
2L	14150000	70.2025	tum_freq	288
2L	14250000	70.6628947368421	normal_freq	266
2L	14250000	70.7865789473684	tum_freq	266
2L	14350000	65.1018644067797	normal_freq	413
2L	14350000	65.5221065375302	tum_freq	413
2L	14450000	69.5290350877193	normal_freq	228
2L	14450000	69.8833333333333	tum_freq	228
2L	14550000	79.4935507246377	normal_freq	138
2L	14550000	79.1168115942029	tum_freq	138
2L	14650000	71.1295789473684	normal_freq	95
2L	14650000	70.7302105263158	tum_freq	95
2L	14750000	67.0769230769231	normal_freq	208
2L	14750000	67.6819711538461	tum_freq	208
2L	14850000	73.9922580645161	normal_freq	248
2L	14850000	73.3737903225806	tum_freq	248
2L	14950000	70.919534883721	normal_freq	258
2L	14950000	70.4852325581395	tum_freq	258
2L	15050000	67.6229585798817	normal_freq	507
2L	15050000	67.5949704142012	tum_freq	507
2L	15150000	62.8920909090909	normal_freq	330
2L	15150000	62.340303030303	tum_freq	330
2L	15250000	59.4134625322997	normal_freq	387
2L	15250000	58.729173126615	tum_freq	387
2L	15350000	61.4882296650718	normal_freq	209
2L	15350000	62.2217224880383	tum_freq	209
2L	15450000	58.7794054054054	normal_freq	185
2L	15450000	57.3038378378378	tum_freq	185
2L	15550000	68.5912068965517	normal_freq	174
2L	15550000	69.5209770114942	tum_freq	174
2L	15650000	59.501871657754	normal_freq	187
2L	15650000	58.7469518716578	tum_freq	187
2L	15750000	63.8282587064677	normal_freq	402
2L	15750000	63.9728606965174	tum_freq	402
2L	15850000	64.4498615916955	normal_freq	289
2L	15850000	64.4770934256055	tum_freq	289
2L	15950000	71.9877114427861	normal_freq	201
2L	15950000	69.478855721393	tum_freq	201
2L	16050000	66.4936585365854	normal_freq	164
2L	16050000	66.815243902439	tum_freq	164
2L	16150000	70.5588333333333	normal_freq	300
2L	16150000	72.2589666666666	tum_freq	300
2L	16250000	71.5734806629834	normal_freq	181
2L	16250000	73.1278453038674	tum_freq	181
2L	16350000	75.7353658536585	normal_freq	369
2L	16350000	75.3396205962059	tum_freq	369
2L	16450000	62.1596820809249	normal_freq	346
2L	16450000	63.3293930635838	tum_freq	346
2L	16550000	63.5612254901961	normal_freq	204
2L	16550000	64.9020588235294	tum_freq	204
2L	16650000	58.9080427046264	normal_freq	281
2L	16650000	61.3358362989324	tum_freq	281
2L	16750000	65.0456351039261	normal_freq	433
2L	16750000	65.7395381062356	tum_freq	433
2L	16850000	63.2721126760563	normal_freq	284
2L	16850000	63.1839788732394	tum_freq	284
2L	16950000	62.2914893617021	normal_freq	235
2L	16950000	61.9328936170213	tum_freq	235
2L	17050000	59.1794270833333	normal_freq	192
2L	17050000	61.7797395833334	tum_freq	192
2L	17150000	60.2070807453416	normal_freq	161
2L	17150000	61.4924223602484	tum_freq	161
2L	17250000	71.4431794871795	normal_freq	195
2L	17250000	72.1690769230769	tum_freq	195
2L	17350000	59.2291176470589	normal_freq	272
2L	17350000	61.3241911764706	tum_freq	272
2L	17450000	63.7485209003215	normal_freq	311
2L	17450000	62.4365594855305	tum_freq	311
2L	17550000	61.3065369649805	normal_freq	257
2L	17550000	61.642373540856	tum_freq	257
2L	17650000	59.2313821138211	normal_freq	246
2L	17650000	60.7106910569105	tum_freq	246
2L	17750000	60.9902755905512	normal_freq	254
2L	17750000	60.7647637795275	tum_freq	254
2L	17850000	65.5132571428571	normal_freq	175
2L	17850000	65.5113142857143	tum_freq	175
2L	17950000	64.6977551020408	normal_freq	196
2L	17950000	62.3285204081633	tum_freq	196
2L	18050000	63.1277108433735	normal_freq	249
2L	18050000	64.4620080321285	tum_freq	249
2L	18150000	60.6787796610169	normal_freq	295
2L	18150000	61.843220338983	tum_freq	295
2L	18250000	59.3756156156156	normal_freq	333
2L	18250000	60.2994294294294	tum_freq	333
2L	18350000	55.6476635514019	normal_freq	214
2L	18350000	55.0553738317757	tum_freq	214
2L	18450000	59.1538938053097	normal_freq	226
2L	18450000	60.7085840707965	tum_freq	226
2L	18550000	62.5893189964158	normal_freq	279
2L	18550000	61.0350537634409	tum_freq	279
2L	18650000	65.4799147727273	normal_freq	352
2L	18650000	65.5030397727273	tum_freq	352
2L	18750000	60.0991256830601	normal_freq	183
2L	18750000	61.2239890710383	tum_freq	183
2L	18850000	72.3892125984252	normal_freq	254
2L	18850000	72.5784645669292	tum_freq	254
2L	18950000	65.9841438356164	normal_freq	292
2L	18950000	65.9323287671232	tum_freq	292
2L	19050000	61.9336909871245	normal_freq	233
2L	19050000	60.9235622317597	tum_freq	233
2L	19150000	62.2206756756757	normal_freq	296
2L	19150000	61.0013513513514	tum_freq	296
2L	19250000	70.491335078534	normal_freq	382
2L	19250000	71.2092146596859	tum_freq	382
2L	19350000	78.5312466124661	normal_freq	369
2L	19350000	79.1469918699188	tum_freq	369
2L	19450000	55.44625	normal_freq	176
2L	19450000	55.9489204545454	tum_freq	176
2L	19550000	48.502213740458	normal_freq	131
2L	19550000	47.0956488549618	tum_freq	131
2L	19650000	95.6193529411765	normal_freq	170
2L	19650000	96.4745882352941	tum_freq	170
2L	19750000	99.9500574712644	normal_freq	174
2L	19750000	99.9254022988506	tum_freq	174
2L	19850000	87.3695054945055	normal_freq	364
2L	19850000	87.6497527472528	tum_freq	364
2L	19950000	68.0988983050847	normal_freq	354
2L	19950000	67.7541242937853	tum_freq	354
2L	20050000	61.7629746835443	normal_freq	316
2L	20050000	60.4247151898734	tum_freq	316
2L	20150000	68.2895089285714	normal_freq	224
2L	20150000	68.0748214285714	tum_freq	224
2L	20250000	64.2241721854304	normal_freq	151
2L	20250000	65.4517218543047	tum_freq	151
2L	20350000	61.4177290836653	normal_freq	251
2L	20350000	61.1794023904382	tum_freq	251
2L	20450000	75.7390521327014	normal_freq	211
2L	20450000	75.262654028436	tum_freq	211
2L	20550000	68.0120869565217	normal_freq	230
2L	20550000	68.592	tum_freq	230
2L	20650000	82.5481677018633	normal_freq	322
2L	20650000	82.2249378881988	tum_freq	322
2L	20750000	74.1565369649805	normal_freq	257
2L	20750000	73.817626459144	tum_freq	257
2L	20850000	75.8757777777778	normal_freq	315
2L	20850000	76.068	tum_freq	315
2L	20950000	74.8267452830189	normal_freq	212
2L	20950000	74.130141509434	tum_freq	212
2L	21050000	65.2895035460993	normal_freq	141
2L	21050000	64.3037588652482	tum_freq	141
2L	21150000	67.6137037037037	normal_freq	162
2L	21150000	66.9722222222222	tum_freq	162
2L	21250000	64.0549137931034	normal_freq	116
2L	21250000	63.8961206896552	tum_freq	116
2L	21350000	78.708275862069	normal_freq	87
2L	21350000	79.9141379310345	tum_freq	87
2L	21450000	45.8114285714286	normal_freq	21
2L	21450000	48.1761904761905	tum_freq	21
2L	21650000	52.3523076923077	normal_freq	26
2L	21650000	53.5946153846154	tum_freq	26
2L	21750000	65.5510344827586	normal_freq	116
2L	21750000	64.6313793103448	tum_freq	116
2L	21850000	72.8247196261682	normal_freq	214
2L	21850000	72.5852336448598	tum_freq	214
2L	21950000	79.6890909090909	normal_freq	187
2L	21950000	80.0756149732621	tum_freq	187
2L	22050000	69.23695	normal_freq	200
2L	22050000	68.70215	tum_freq	200
2L	22150000	59.6615094339623	normal_freq	106
2L	22150000	60.8020754716981	tum_freq	106
2L	22250000	80.6803260869565	normal_freq	184
2L	22250000	81.6015217391304	tum_freq	184
2L	22350000	82.387196969697	normal_freq	132
2L	22350000	82.0947727272727	tum_freq	132
2L	22450000	41.0758208955224	normal_freq	67
2L	22450000	39.7637313432836	tum_freq	67
2L	22550000	71.8585217391305	normal_freq	115
2L	22550000	75.8826086956522	tum_freq	115
2L	22650000	51.0046268656716	normal_freq	67
2L	22650000	49.3019402985075	tum_freq	67
2L	22750000	56.5518421052632	normal_freq	38
2L	22750000	56.3776315789474	tum_freq	38
2L	22950000	47.0777777777778	normal_freq	45
2L	22950000	47.0368888888889	tum_freq	45
2L	23050000	68.860890052356	normal_freq	191
2L	23050000	70.9323036649215	tum_freq	191
2L	23150000	69.8084337349398	normal_freq	83
2L	23150000	67.2779518072289	tum_freq	83
2L	23250000	57.9586666666667	normal_freq	75
2L	23250000	55.5422666666667	tum_freq	75
2L	23350000	55.8114814814815	normal_freq	162
2L	23350000	54.5915432098765	tum_freq	162
2L	23450000	51.0568055555556	normal_freq	72
2L	23450000	50.8929166666667	tum_freq	72
2R	50000	47.003	normal_freq	40
2R	50000	43.34225	tum_freq	40
2R	450000	41.7766666666667	normal_freq	54
2R	450000	33.1418518518519	tum_freq	54
2R	750000	54.235	normal_freq	48
2R	750000	56.5716666666667	tum_freq	48
2R	1050000	47.6430434782609	normal_freq	23
2R	1050000	50.9482608695652	tum_freq	23
2R	1150000	51.7623076923077	normal_freq	26
2R	1150000	37.9846153846154	tum_freq	26
2R	1250000	46.3742857142857	normal_freq	21
2R	1250000	49.4333333333333	tum_freq	21
2R	1350000	29.2990697674419	normal_freq	86
2R	1350000	35.5652325581395	tum_freq	86
2R	1450000	40.01	normal_freq	38
2R	1450000	48.5592105263158	tum_freq	38
2R	1550000	39.6905	normal_freq	20
2R	1550000	43.819	tum_freq	20
2R	1650000	27.2792	normal_freq	25
2R	1650000	31.9624	tum_freq	25
2R	2050000	47.384	normal_freq	20
2R	2050000	42.9695	tum_freq	20
2R	2550000	36.6309523809524	normal_freq	42
2R	2550000	44.315	tum_freq	42
2R	2750000	34.0788461538462	normal_freq	52
2R	2750000	31.6186538461538	tum_freq	52
2R	2950000	47.4368181818182	normal_freq	44
2R	2950000	45.0186363636364	tum_freq	44
2R	3050000	47.1540476190476	normal_freq	42
2R	3050000	45.0530952380952	tum_freq	42
2R	3150000	35.8355072463768	normal_freq	69
2R	3150000	39.5117391304348	tum_freq	69
2R	3250000	47.2369230769231	normal_freq	26
2R	3250000	51.6330769230769	tum_freq	26
2R	3350000	33.0240909090909	normal_freq	22
2R	3350000	36.04	tum_freq	22
2R	3450000	31.7287096774194	normal_freq	31
2R	3450000	36.2664516129032	tum_freq	31
2R	3550000	47.6116666666667	normal_freq	30
2R	3550000	44.2293333333333	tum_freq	30
2R	3650000	38.6815384615385	normal_freq	26
2R	3650000	41.0888461538462	tum_freq	26
2R	3750000	51.3175	normal_freq	24
2R	3750000	49.3104166666667	tum_freq	24
2R	3850000	45.0996666666667	normal_freq	30
2R	3850000	45.479	tum_freq	30
2R	3950000	43.5190476190476	normal_freq	21
2R	3950000	43.6457142857143	tum_freq	21
2R	4050000	43.3097727272727	normal_freq	44
2R	4050000	45.8236363636364	tum_freq	44
2R	4150000	44.0599319727891	normal_freq	147
2R	4150000	44.1108843537415	tum_freq	147
2R	4250000	57.2091346153846	normal_freq	104
2R	4250000	54.9053846153846	tum_freq	104
2R	4350000	54.6643137254902	normal_freq	51
2R	4350000	54.3670588235294	tum_freq	51
2R	4450000	55.1637254901961	normal_freq	51
2R	4450000	54.8266666666667	tum_freq	51
2R	4550000	46.5464141414141	normal_freq	198
2R	4550000	48.8264141414142	tum_freq	198
2R	4650000	55.5043877551021	normal_freq	98
2R	4650000	57.1247959183674	tum_freq	98
2R	4750000	57.6691111111111	normal_freq	180
2R	4750000	57.5457222222222	tum_freq	180
2R	4850000	49.1757189542484	normal_freq	306
2R	4850000	51.0463071895425	tum_freq	306
2R	4950000	51.013598615917	normal_freq	289
2R	4950000	51.873044982699	tum_freq	289
2R	5050000	68.0209737827715	normal_freq	267
2R	5050000	67.0462172284644	tum_freq	267
2R	5150000	62.7543984962406	normal_freq	266
2R	5150000	62.2335714285715	tum_freq	266
2R	5250000	65.3841142857143	normal_freq	175
2R	5250000	65.2471428571428	tum_freq	175
2R	5350000	59.1717142857143	normal_freq	210
2R	5350000	58.4370476190476	tum_freq	210
2R	5450000	52.9058215962441	normal_freq	213
2R	5450000	53.7743192488263	tum_freq	213
2R	5550000	65.0211801242236	normal_freq	161
2R	5550000	65.2282608695652	tum_freq	161
2R	5650000	56.264358974359	normal_freq	156
2R	5650000	55.6319871794872	tum_freq	156
2R	5750000	82.9341538461538	normal_freq	130
2R	5750000	80.7531538461539	tum_freq	130
2R	5850000	99.1284693877551	normal_freq	196
2R	5850000	99.2213775510204	tum_freq	196
2R	5950000	99.941038961039	normal_freq	77
2R	5950000	99.964025974026	tum_freq	77
2R	6050000	99.9192592592593	normal_freq	81
2R	6050000	100.00012345679	tum_freq	81
2R	6150000	98.0688405797102	normal_freq	138
2R	6150000	98.124347826087	tum_freq	138
2R	6250000	88.6648689138577	normal_freq	267
2R	6250000	88.7323220973782	tum_freq	267
2R	6350000	69.0978947368421	normal_freq	76
2R	6350000	69.3998684210526	tum_freq	76
2R	6450000	78.9148214285714	normal_freq	112
2R	6450000	77.4390178571429	tum_freq	112
2R	6550000	99.0441441441441	normal_freq	222
2R	6550000	99.0871621621622	tum_freq	222
2R	6650000	97.767027027027	normal_freq	111
2R	6650000	97.3895495495496	tum_freq	111
2R	6750000	98.8293641618497	normal_freq	173
2R	6750000	98.9778612716763	tum_freq	173
2R	6850000	99.556049382716	normal_freq	162
2R	6850000	99.5325925925926	tum_freq	162
2R	6950000	90.8260833333333	normal_freq	120
2R	6950000	90.084	tum_freq	120
2R	7050000	63.7252768729641	normal_freq	307
2R	7050000	63.9864169381107	tum_freq	307
2R	7150000	64.613950617284	normal_freq	243
2R	7150000	65.3568724279836	tum_freq	243
2R	7250000	63.7839880952381	normal_freq	168
2R	7250000	62.9785119047619	tum_freq	168
2R	7350000	63.6904494382022	normal_freq	267
2R	7350000	62.9116479400749	tum_freq	267
2R	7450000	74.4820858895706	normal_freq	163
2R	7450000	75.3209815950921	tum_freq	163
2R	7550000	84.1497237569061	normal_freq	181
2R	7550000	85.22	tum_freq	181
2R	7650000	61.353813559322	normal_freq	236
2R	7650000	60.7239406779661	tum_freq	236
2R	7750000	66.4313807531381	normal_freq	239
2R	7750000	66.6471129707113	tum_freq	239
2R	7850000	61.7171232876712	normal_freq	219
2R	7850000	60.5547488584475	tum_freq	219
2R	7950000	60.0243321299639	normal_freq	277
2R	7950000	59.6353790613718	tum_freq	277
2R	8050000	61.2014229249012	normal_freq	253
2R	8050000	60.9239130434783	tum_freq	253
2R	8150000	66.9135042735043	normal_freq	234
2R	8150000	64.7261965811966	tum_freq	234
2R	8250000	65.4483333333333	normal_freq	282
2R	8250000	67.2538652482269	tum_freq	282
2R	8350000	64.3723225806452	normal_freq	155
2R	8350000	65.7767096774193	tum_freq	155
2R	8450000	60.3763235294118	normal_freq	272
2R	8450000	61.5927573529411	tum_freq	272
2R	8550000	64.4676415094339	normal_freq	212
2R	8550000	66.2089622641509	tum_freq	212
2R	8650000	64.5024548736462	normal_freq	277
2R	8650000	65.6323826714801	tum_freq	277
2R	8750000	65.5340888888889	normal_freq	225
2R	8750000	65.4570222222222	tum_freq	225
2R	8850000	66.1980769230769	normal_freq	208
2R	8850000	65.6282211538462	tum_freq	208
2R	8950000	75.3784065934066	normal_freq	182
2R	8950000	74.766978021978	tum_freq	182
2R	9050000	74.1138940809968	normal_freq	321
2R	9050000	73.4685981308411	tum_freq	321
